"id","samp_period","series","series_rep","rep_id","log.co2pmin_22","log.co2pmin_26","log.co2pmin_28","log.co2pmin_24","log.co2pmin_32","log.co2pmin_30","z.log.mass_22","z.log.mass_26","z.log.mass_28","z.log.mass_24","z.log.mass_32","z.log.mass_30","prior_temp_22","prior_temp_26","prior_temp_28","prior_temp_24","prior_temp_32","prior_temp_30"
"ld0105",6,"ld0105_6","ld0105_6_c_co2_samp_2","c_co2_samp_2",NA,NA,-4.048322917,NA,-3.846365095,-2.849959455,0.655633846227209,0.744862054781359,0.744862054781359,0.655633846227209,0.934018658670048,0.934018658670048,25,28,25,22,25,32
"ld0105",7,"ld0105_7","ld0105_7_c_co2_samp_1","c_co2_samp_1",NA,NA,-3.018404949,-3.492798643,-3.095296057,NA,0.516563177676509,0.516563177676509,0.669420456318484,0.593324645842116,0.593324645842116,0.669420456318484,25.5,22,25,25.5,24,28
"ld0105",7,"ld0105_7","ld0105_7_c_co2_samp_2","c_co2_samp_2",NA,NA,-3.155408088,-3.2958628,-3.075421014,NA,0.516563177676509,0.516563177676509,0.669420456318484,0.593324645842116,0.593324645842116,0.669420456318484,25.5,22,25,25.5,24,28
"ld0105",8,"ld0105_8","ld0105_8_c_co2_samp_1","c_co2_samp_1",NA,NA,-2.961601699,-4.073564729,NA,-2.974587003,0.488482592056493,0.655633846227209,0.655633846227209,0.530569845483658,0.488482592056493,0.530569845483658,22.5,24,26,23.5,22,24
"ld0105",8,"ld0105_8","ld0105_8_c_co2_samp_2","c_co2_samp_2",NA,NA,-2.920540357,-4.158860781,NA,-2.848815885,0.488482592056493,0.655633846227209,0.655633846227209,0.530569845483658,0.488482592056493,0.530569845483658,22.5,24,26,23.5,22,24
"ld0105",9,"ld0105_9","ld0105_9_c_co2_samp_1","c_co2_samp_1",NA,NA,NA,NA,NA,-2.915093769,0.0635038933826134,-0.0329683524602703,0.0635038933826134,-0.0329683524602703,-0.107906258927819,-0.107906258927819,28,24,24,23.5,30,23
"ld0105",9,"ld0105_9","ld0105_9_c_co2_samp_2","c_co2_samp_2",NA,-3.619041435,NA,NA,NA,NA,0.0635038933826134,-0.0329683524602703,0.0635038933826134,-0.0329683524602703,-0.107906258927819,-0.107906258927819,28,24,24,23.5,30,23
"ld0107",1,"ld0107_1","ld0107_1_c_co2_samp_1","c_co2_samp_1",-4.334949533,NA,-4.2819143,-4.169957841,-3.505163493,-3.742007218,0.453255023597822,0.267756601280158,0.453255023597822,0.188080502354787,0.188080502354787,0.267756601280158,28.5,26.5,22,26,24,26
"ld0107",1,"ld0107_1","ld0107_1_c_co2_samp_2","c_co2_samp_2",-4.607843974,NA,-3.934258171,-4.168128006,-3.382050572,-3.768881257,0.453255023597822,0.267756601280158,0.453255023597822,0.188080502354787,0.188080502354787,0.267756601280158,28.5,26.5,22,26,24,26
"ld0107",10,"ld0107_10","ld0107_10_c_co2_samp_1","c_co2_samp_1",-4.273981097,-3.1668839,-3.293277286,-4.28927936,-2.849930839,-3.145935433,0.274964138045186,0.410794414052658,-0.0628667647503697,-0.0628667647503697,0.274964138045186,0.410794414052658,21.5,22,24,22.5,22,26
"ld0107",10,"ld0107_10","ld0107_10_c_co2_samp_2","c_co2_samp_2",-4.259027345,-3.029165939,-3.350882971,-4.304851106,-2.831846967,-3.323265328,0.274964138045186,0.410794414052658,-0.0628667647503697,-0.0628667647503697,0.274964138045186,0.410794414052658,21.5,22,24,22.5,22,26
"ld0107",2,"ld0107_2","ld0107_2_c_co2_samp_1","c_co2_samp_1",-4.515729354,-4.166789268,-3.893973144,-3.933393199,-3.217661065,-3.363961248,0.410794414052658,-0.00317146298797388,0.0265245907941643,0.0265245907941643,0.410794414052658,-0.00317146298797388,32,24.5,24,24,25,26
"ld0107",2,"ld0107_2","ld0107_2_c_co2_samp_2","c_co2_samp_2",-4.354582197,-3.792308546,-3.89428127,-3.991485424,-2.970630157,-3.52649089,0.410794414052658,-0.00317146298797388,0.0265245907941643,0.0265245907941643,0.410794414052658,-0.00317146298797388,32,24.5,24,24,25,26
"ld0107",3,"ld0107_3","ld0107_3_c_co2_samp_1","c_co2_samp_1",-3.650179136,-2.425575898,-3.457384882,-4.027250195,-3.517641729,NA,-0.0853576156391696,-0.367590977046391,-0.0853576156391696,-0.290412154843124,-0.290412154843124,-0.367590977046391,27,27,22,32,23,26
"ld0107",3,"ld0107_3","ld0107_3_c_co2_samp_2","c_co2_samp_2",NA,-4.216381476,-3.485540374,-4.614129253,-3.966773829,NA,-0.0853576156391696,-0.367590977046391,-0.0853576156391696,-0.290412154843124,-0.290412154843124,-0.367590977046391,27,27,22,32,23,26
"ld0107",4,"ld0107_4","ld0107_4_c_co2_samp_1","c_co2_samp_1",-4.845296066,-4.166757385,-3.938791877,-4.749927184,-3.579407657,-3.747252291,0.100328015898253,0.18080121905218,0.36812735016497,0.18080121905218,0.100328015898253,0.36812735016497,32,24,30,26,24,24.5
"ld0107",4,"ld0107_4","ld0107_4_c_co2_samp_2","c_co2_samp_2",-4.432023625,-4.079219717,-4.109156433,-4.539213943,-3.66975104,-3.864439314,0.100328015898253,0.18080121905218,0.36812735016497,0.18080121905218,0.100328015898253,0.36812735016497,32,24,30,26,24,24.5
"ld0107",5,"ld0107_5","ld0107_5_c_co2_samp_1","c_co2_samp_1",NA,NA,-3.936989708,-4.186370311,NA,-3.111622444,0.495511167136373,0.495511167136373,0.260543139700022,0.260543139700022,0.495511167136373,0.495511167136373,23,24.5,23,28,26,22
"ld0107",5,"ld0107_5","ld0107_5_c_co2_samp_2","c_co2_samp_2",NA,NA,-4.092568068,-4.320136192,NA,-3.250752769,0.495511167136373,0.495511167136373,0.260543139700022,0.260543139700022,0.495511167136373,0.495511167136373,23,24.5,23,28,26,22
"ld0107",6,"ld0107_6","ld0107_6_c_co2_samp_1","c_co2_samp_1",-4.873260673,-4.051441868,-3.236621215,-4.142286978,-3.964886582,-3.549261278,0.231629849891294,0.474408530470045,0.474408530470045,0.396595097818385,0.396595097818385,0.231629849891294,24,28,23,23.5,24,22
"ld0107",6,"ld0107_6","ld0107_6_c_co2_samp_2","c_co2_samp_2",-4.504972865,-4.035712746,-3.137490004,-4.320763603,-4.085735697,-3.413382435,0.231629849891294,0.474408530470045,0.474408530470045,0.396595097818385,0.396595097818385,0.231629849891294,24,28,23,23.5,24,22
"ld0107",7,"ld0107_7","ld0107_7_c_co2_samp_1","c_co2_samp_1",NA,-3.759144586,NA,-4.200232159,-3.295254238,-3.755509282,0.173515892342234,0.453255023597822,0.173515892342234,0.453255023597822,0.410794414052658,0.410794414052658,24,24,22,23.5,30,24
"ld0107",7,"ld0107_7","ld0107_7_c_co2_samp_2","c_co2_samp_2",NA,-3.911717164,NA,-4.4423692,-3.284128002,-3.894571463,0.173515892342234,0.453255023597822,0.173515892342234,0.453255023597822,0.410794414052658,0.410794414052658,24,24,22,23.5,30,24
"ld0107",8,"ld0107_8","ld0107_8_c_co2_samp_1","c_co2_samp_1",NA,-4.054215641,-3.306572619,-4.199060173,-3.050538293,-3.593277361,0.33956694897915,0.33956694897915,0.325251814453632,0.260543139700022,0.260543139700022,0.325251814453632,26,23,30,22,24,22.5
"ld0107",8,"ld0107_8","ld0107_8_c_co2_samp_2","c_co2_samp_2",NA,-4.173657078,-3.240257327,-4.092869907,-3.013898253,-3.449574597,0.33956694897915,0.33956694897915,0.325251814453632,0.260543139700022,0.260543139700022,0.325251814453632,26,23,30,22,24,22.5
"ld0107",9,"ld0107_9","ld0107_9_c_co2_samp_1","c_co2_samp_1",NA,NA,-3.857412303,-3.658161165,NA,-3.267627453,-0.0404334107735876,-0.0479048250334495,-0.11543536751334,-0.0479048250334495,-0.0404334107735876,-0.11543536751334,32,22.5,21.5,26,22.5,28
"ld0107",9,"ld0107_9","ld0107_9_c_co2_samp_2","c_co2_samp_2",NA,NA,-3.629731772,-3.592258125,NA,-3.327886216,-0.0404334107735876,-0.0479048250334495,-0.11543536751334,-0.0479048250334495,-0.0404334107735876,-0.11543536751334,32,22.5,21.5,26,22.5,28
"ld0111",1,"ld0111_1","ld0111_1_c_co2_samp_1","c_co2_samp_1",-4.002842833,-4.063451697,-4.144900228,NA,NA,-3.879036856,-0.445454624720014,-0.445454624720014,-0.619226154963386,-0.619226154963386,-0.643191146239097,-0.643191146239097,28,22,26,28,26,32
"ld0111",1,"ld0111_1","ld0111_1_c_co2_samp_2","c_co2_samp_2",-4.081931418,-3.778826908,NA,NA,NA,-4.06710211,-0.445454624720014,-0.445454624720014,-0.619226154963386,-0.619226154963386,-0.643191146239097,-0.643191146239097,28,22,26,28,26,32
"ld0111",10,"ld0111_10","ld0111_10_c_co2_samp_1","c_co2_samp_1",-4.754519257,-3.875614277,NA,-4.676713401,-3.654067006,-3.518861313,-1.28181818116404,-1.15371115388998,-1.42930359434366,-1.42930359434366,-1.28181818116404,-1.15371115388998,22,22,24,22.5,22,26
"ld0111",10,"ld0111_10","ld0111_10_c_co2_samp_2","c_co2_samp_2",-4.699925977,-4.129766911,NA,-4.884743358,-3.631438244,-3.482427745,-1.28181818116404,-1.15371115388998,-1.42930359434366,-1.42930359434366,-1.28181818116404,-1.15371115388998,22,22,24,22.5,22,26
"ld0111",2,"ld0111_2","ld0111_2_c_co2_samp_1","c_co2_samp_1",-3.745907156,-4.241412159,-3.277679773,-4.267020789,-2.78247128,NA,-0.168320786841317,-0.571491628272717,-0.453279124139984,-0.453279124139984,-0.168320786841317,-0.571491628272717,32,25.5,24,24.5,26,26
"ld0111",2,"ld0111_2","ld0111_2_c_co2_samp_2","c_co2_samp_2",-3.627843812,-3.92377395,-3.262380917,-4.23196681,-2.659380028,NA,-0.168320786841317,-0.571491628272717,-0.453279124139984,-0.453279124139984,-0.168320786841317,-0.571491628272717,32,25.5,24,24.5,26,26
"ld0111",3,"ld0111_3","ld0111_3_c_co2_samp_1","c_co2_samp_1",-4.095038177,-2.997083269,NA,-4.098126022,-3.60761738,-3.107933326,-0.723550457985413,-0.579429372385288,-0.723550457985413,-0.659204244693798,-0.659204244693798,-0.579429372385288,25.5,28,22,32,22.5,26
"ld0111",3,"ld0111_3","ld0111_3_c_co2_samp_2","c_co2_samp_2",-4.256608487,-3.215583596,NA,-4.416014415,-3.1869175,-3.122014473,-0.723550457985413,-0.579429372385288,-0.723550457985413,-0.659204244693798,-0.659204244693798,-0.579429372385288,25.5,28,22,32,22.5,26
"ld0111",4,"ld0111_4","ld0111_4_c_co2_samp_1","c_co2_samp_1",-3.750760099,-3.897783745,-3.841719533,-3.737419708,-3.575978966,-3.664601486,-1.20472975991595,-0.731627012184728,-0.870078129026189,-0.731627012184728,-1.20472975991595,-0.870078129026189,32,23.5,30,26,24,24.5
"ld0111",4,"ld0111_4","ld0111_4_c_co2_samp_2","c_co2_samp_2",-3.726526025,-4.036024932,-4.671267626,-3.626457336,-3.598127032,-3.813508183,-1.20472975991595,-0.731627012184728,-0.870078129026189,-0.731627012184728,-1.20472975991595,-0.870078129026189,32,23.5,30,26,24,24.5
"ld0111",5,"ld0111_5","ld0111_5_c_co2_samp_1","c_co2_samp_1",-4.640284462,-4.718207933,-4.444224805,-4.718521398,-3.555390278,NA,-0.422022900468751,-0.667221765140151,-0.619226154963386,-0.619226154963386,-0.667221765140151,-0.422022900468751,4,26.5,27,28,26,22
"ld0111",5,"ld0111_5","ld0111_5_c_co2_samp_2","c_co2_samp_2",-4.390372003,-4.454221328,NA,-4.096349377,-5.494539784,NA,-0.422022900468751,-0.667221765140151,-0.619226154963386,-0.619226154963386,-0.667221765140151,-0.422022900468751,4,26.5,27,28,26,22
"ld0111",6,"ld0111_6","ld0111_6_c_co2_samp_1","c_co2_samp_1",-5.429452535,-3.745912862,-3.783056857,-5.682990364,NA,-3.585650376,-0.611252346583654,-0.579429372385288,-0.579429372385288,-0.707419616093653,-0.707419616093653,-0.611252346583654,25.5,28,24.5,25,24,22
"ld0111",6,"ld0111_6","ld0111_6_c_co2_samp_2","c_co2_samp_2",-4.583695723,-3.398354156,-3.793750426,-5.139301074,NA,-3.640935928,-0.611252346583654,-0.579429372385288,-0.579429372385288,-0.707419616093653,-0.707419616093653,-0.611252346583654,25.5,28,24.5,25,24,22
"ld0111",7,"ld0111_7","ld0111_7_c_co2_samp_1","c_co2_samp_1",-4.360085455,-3.953069753,-3.888543447,NA,-3.854830822,-3.683125439,-0.911218267755655,-0.911218267755655,-0.911218267755655,-0.911218267755655,-0.796508457615296,-0.796508457615296,23.5,24,22,22.5,30,23.5
"ld0111",7,"ld0111_7","ld0111_7_c_co2_samp_2","c_co2_samp_2",-4.629406963,-4.100741463,-4.038800566,NA,-4.032317782,-3.744623425,-0.911218267755655,-0.911218267755655,-0.911218267755655,-0.911218267755655,-0.796508457615296,-0.796508457615296,23.5,24,22,22.5,30,23.5
"ld0111",8,"ld0111_8","ld0111_8_c_co2_samp_1","c_co2_samp_1",NA,-4.258919255,-3.961740464,NA,-3.491896237,-3.616241388,-1.34224756766223,-1.34224756766223,-1.35958981741361,-1.4995756457008,-1.4995756457008,-1.35958981741361,26,24,30,22,24,22.5
"ld0111",8,"ld0111_8","ld0111_8_c_co2_samp_2","c_co2_samp_2",NA,-4.258830344,-4.345424457,-4.28871988,NA,-3.934238112,-1.34224756766223,-1.34224756766223,-1.35958981741361,-1.4995756457008,-1.4995756457008,-1.35958981741361,26,24,30,22,24,22.5
"ld0111",9,"ld0111_9","ld0111_9_c_co2_samp_1","c_co2_samp_1",-4.396886917,-4.361883965,-3.965759358,-4.651972551,-3.730498244,NA,-1.40309598247512,-1.54378317253768,-1.46436927744052,-1.46436927744052,-1.40309598247512,-1.54378317253768,32,30,24,23,27.5,23.5
"ld0111",9,"ld0111_9","ld0111_9_c_co2_samp_2","c_co2_samp_2",-4.432393839,-4.360991101,-4.135112972,-4.332331538,-3.811789495,NA,-1.40309598247512,-1.54378317253768,-1.46436927744052,-1.46436927744052,-1.40309598247512,-1.54378317253768,32,30,24,23,27.5,23.5
"ld0115",1,"ld0115_1","ld0115_1_c_co2_samp_1","c_co2_samp_1",-4.567792849,NA,-3.722902632,-4.139778089,-3.242493465,NA,1.61530400558155,1.478189098456,1.61530400558155,1.41514877332754,1.41514877332754,1.478189098456,26.5,25,22,25.5,24,26
"ld0115",1,"ld0115_1","ld0115_1_c_co2_samp_2","c_co2_samp_2",-4.222194746,NA,-3.654496596,NA,NA,NA,1.61530400558155,1.478189098456,1.61530400558155,1.41514877332754,1.41514877332754,1.478189098456,26.5,25,22,25.5,24,26
"ld0115",10,"ld0115_10","ld0115_10_c_co2_samp_1","c_co2_samp_1",-4.323861492,-3.651410085,-3.320123447,-4.229379581,-2.837849309,-3.468413901,-0.453279124139984,-0.453279124139984,-0.539812259866226,-0.539812259866226,-0.453279124139984,-0.453279124139984,32,30,24,22.5,22,23
"ld0115",10,"ld0115_10","ld0115_10_c_co2_samp_2","c_co2_samp_2",-4.246674838,-3.651713597,-3.369826386,-4.326189853,-2.91165359,-3.476064997,-0.453279124139984,-0.453279124139984,-0.539812259866226,-0.539812259866226,-0.453279124139984,-0.453279124139984,32,30,24,22.5,22,23
"ld0115",2,"ld0115_2","ld0115_2_c_co2_samp_1","c_co2_samp_1",NA,-3.676765091,-3.465971635,NA,-5.040604421,-3.010021049,1.67078475215268,1.54701435729606,1.54701435729606,1.45932450749011,1.67078475215268,1.45932450749011,25,24,26,24,22,24
"ld0115",2,"ld0115_2","ld0115_2_c_co2_samp_2","c_co2_samp_2",-4.480994357,-3.646072203,-3.272455636,-3.766247341,-3.591612436,-3.317079276,1.67078475215268,1.54701435729606,1.54701435729606,1.45932450749011,1.67078475215268,1.45932450749011,25,24,26,24,22,24
"ld0115",3,"ld0115_3","ld0115_3_c_co2_samp_1","c_co2_samp_1",-2.437805914,-4.008877869,-2.124478411,-3.577816023,NA,-2.29905564,0.579417867150041,0.56548901419681,0.579417867150041,0.593324645842116,0.593324645842116,0.56548901419681,28,27,22,32,23.5,26
"ld0115",3,"ld0115_3","ld0115_3_c_co2_samp_2","c_co2_samp_2",-2.263658334,-3.829117617,-2.251568786,-2.874545446,-3.509364765,-2.397913746,0.579417867150041,0.56548901419681,0.579417867150041,0.593324645842116,0.593324645842116,0.56548901419681,28,27,22,32,23.5,26
"ld0115",4,"ld0115_4","ld0115_4_c_co2_samp_1","c_co2_samp_1",-4.123380478,-3.69919978,-2.791371826,NA,-3.110553517,-2.941065999,0.927332810332835,0.927332810332835,0.913945812285581,0.913945812285581,0.880388694840472,0.880388694840472,26,25,24,24,24.5,32
"ld0115",4,"ld0115_4","ld0115_4_c_co2_samp_2","c_co2_samp_2",-4.022208755,-4.207481456,-2.972879697,-3.765771132,-3.11488648,-2.866388281,0.927332810332835,0.927332810332835,0.913945812285581,0.913945812285581,0.880388694840472,0.880388694840472,26,25,24,24,24.5,32
"ld0115",5,"ld0115_5","ld0115_5_c_co2_samp_1","c_co2_samp_1",-4.021746892,NA,NA,-3.923723361,-3.261860356,-3.090235973,1.00722873874705,0.690059843766811,0.900538360451845,0.900538360451845,0.690059843766811,1.00722873874705,23,25,23,28,26,22
"ld0115",5,"ld0115_5","ld0115_5_c_co2_samp_2","c_co2_samp_2",NA,NA,NA,-3.806145766,-3.216479058,-3.184407502,1.00722873874705,0.690059843766811,0.900538360451845,0.900538360451845,0.690059843766811,1.00722873874705,23,25,23,28,26,22
"ld0115",6,"ld0115_6","ld0115_6_c_co2_samp_1","c_co2_samp_1",-4.370444869,NA,-3.691549803,NA,-2.81357623,-2.935463457,0.509551450960582,0.72435131186003,0.72435131186003,0.60026977918296,0.60026977918296,0.509551450960582,24,28,24,24,24,22
"ld0115",6,"ld0115_6","ld0115_6_c_co2_samp_2","c_co2_samp_2",-4.330927415,NA,-3.720089788,NA,-2.81333828,-3.035151622,0.509551450960582,0.72435131186003,0.72435131186003,0.60026977918296,0.60026977918296,0.509551450960582,24,28,24,24,24,22
"ld0115",7,"ld0115_7","ld0115_7_c_co2_samp_1","c_co2_samp_1",NA,-3.837704483,-3.841371194,-4.335470481,-2.881419536,-2.969622538,0.346715768533869,-0.168320786841317,-0.168320786841317,-0.107906258927819,-0.107906258927819,0.346715768533869,25,28,23.5,24,24,22
"ld0115",7,"ld0115_7","ld0115_7_c_co2_samp_2","c_co2_samp_2",-3.890869882,-3.630892235,-4.074500988,-4.136928762,-2.892239391,-2.975471325,0.346715768533869,-0.168320786841317,-0.168320786841317,-0.107906258927819,-0.107906258927819,0.346715768533869,25,28,23.5,24,24,22
"ld0115",8,"ld0115_8","ld0115_8_c_co2_samp_1","c_co2_samp_1",NA,-3.877426885,-3.575923896,NA,NA,-3.326182011,-0.244428597122844,-0.244428597122844,-0.30579371096037,NA,NA,-0.30579371096037,26,25,30,24,24,24
"ld0115",8,"ld0115_8","ld0115_8_c_co2_samp_2","c_co2_samp_2",NA,-4.02311431,-3.65228644,NA,NA,-3.261078914,-0.244428597122844,-0.244428597122844,-0.30579371096037,NA,NA,-0.30579371096037,26,25,30,24,24,24
"ld0115",9,"ld0115_9","ld0115_9_c_co2_samp_1","c_co2_samp_1",-4.044535381,-3.426815676,-3.646403331,-4.235311153,-2.916737002,-2.891635074,-0.0255096392886535,-0.375346324893729,-0.19108390082001,-0.19108390082001,-0.0255096392886535,-0.375346324893729,32,30,24,22,22.5,22
"ld0115",9,"ld0115_9","ld0115_9_c_co2_samp_2","c_co2_samp_2",-4.084688969,-3.646978506,-3.594204989,-4.064185588,-3.134635524,-3.114088632,-0.0255096392886535,-0.375346324893729,-0.19108390082001,-0.19108390082001,-0.0255096392886535,-0.375346324893729,32,30,24,22,22.5,22
"ld0118",1,"ld0118_1","ld0118_1_c_co2_samp_1","c_co2_samp_1",NA,NA,-3.306555868,-2.549953418,-2.36980747,-3.476665978,1.62457519029826,1.46561721160924,1.62457519029826,1.78070488065123,1.78070488065123,1.46561721160924,NA,23,22,32,29,26
"ld0118",1,"ld0118_1","ld0118_1_c_co2_samp_2","c_co2_samp_2",NA,NA,-3.065032609,-2.519970402,-2.456263458,NA,1.62457519029826,1.46561721160924,1.62457519029826,1.78070488065123,1.78070488065123,1.46561721160924,NA,23,22,32,29,26
"ld0118",10,"ld0118_10","ld0118_10_c_co2_samp_1","c_co2_samp_1",-4.855024623,-4.060619201,NA,-4.411167622,-3.558514132,NA,0.432050400670583,0.389486814304468,0.432050400670583,0.353858768943009,0.389486814304468,0.353858768943009,28,22,22,30,26,22
"ld0118",10,"ld0118_10","ld0118_10_c_co2_samp_2","c_co2_samp_2",-4.417834875,-3.9034499,-3.825630674,-4.228835855,-3.678652145,NA,0.432050400670583,0.389486814304468,0.432050400670583,0.353858768943009,0.389486814304468,0.353858768943009,28,22,22,30,26,22
"ld0118",2,"ld0118_2","ld0118_2_c_co2_samp_1","c_co2_samp_1",-4.451569901,NA,-3.648198252,NA,-3.366105371,-3.599870868,1.29410995063869,1.478189098456,1.478189098456,1.47190540644522,1.47190540644522,1.29410995063869,30,23.5,26,32,23.8,25.2
"ld0118",2,"ld0118_2","ld0118_2_c_co2_samp_2","c_co2_samp_2",-4.155098751,NA,-3.519935078,NA,-3.546782916,-3.343849638,1.29410995063869,1.478189098456,1.478189098456,1.47190540644522,1.47190540644522,1.29410995063869,30,23.5,26,32,23.8,25.2
"ld0118",3,"ld0118_3","ld0118_3_c_co2_samp_1","c_co2_samp_1",-4.566482114,NA,-4.112081655,NA,-3.437834428,-3.987096957,1.38345796417086,1.20384283781375,1.11918371606861,1.38345796417086,1.20384283781375,1.11918371606861,25,32,24,22,24,28
"ld0118",3,"ld0118_3","ld0118_3_c_co2_samp_2","c_co2_samp_2",-4.372929481,NA,-3.925409205,NA,-3.537491206,-3.807604713,1.38345796417086,1.20384283781375,1.11918371606861,1.38345796417086,1.20384283781375,1.11918371606861,25,32,24,22,24,28
"ld0118",4,"ld0118_4","ld0118_4_c_co2_samp_1","c_co2_samp_1",-4.708855377,-3.940510795,-3.656122614,-3.918095605,-3.360793987,-3.393027269,1.24264249800931,1.24264249800931,1.24264249800931,1.26841395711461,1.24264249800931,1.26841395711461,24.5,25,22,27.5,26,24
"ld0118",4,"ld0118_4","ld0118_4_c_co2_samp_2","c_co2_samp_2",-4.745904431,-4.185775398,-3.612433308,NA,-3.882167988,-3.506581744,1.24264249800931,1.24264249800931,1.24264249800931,1.26841395711461,1.24264249800931,1.26841395711461,24.5,25,22,27.5,26,24
"ld0118",5,"ld0118_5","ld0118_5_c_co2_samp_1","c_co2_samp_1",-3.876975544,NA,NA,-3.544558031,-3.65369124,-3.429298961,1.6029271692306,1.32612449004522,1.38980528851133,1.32612449004522,1.38980528851133,1.6029271692306,25,24.5,27.5,26,28,22
"ld0118",5,"ld0118_5","ld0118_5_c_co2_samp_2","c_co2_samp_2",-4.120255122,NA,-3.922532047,-3.913471689,-3.56730277,-3.519284294,1.6029271692306,1.32612449004522,1.38980528851133,1.32612449004522,1.38980528851133,1.6029271692306,25,24.5,27.5,26,28,22
"ld0118",6,"ld0118_6","ld0118_6_c_co2_samp_1","c_co2_samp_1",-4.25615946,-4.255804063,-4.017526759,-4.143284074,NA,-3.804849998,0.72435131186003,0.880388694840472,0.880388694840472,0.72435131186003,1.13879305499541,1.13879305499541,24.5,28,25,22,24,32
"ld0118",6,"ld0118_6","ld0118_6_c_co2_samp_2","c_co2_samp_2",-4.434675158,NA,-4.056770212,-3.872538141,NA,-3.643286364,0.72435131186003,0.880388694840472,0.880388694840472,0.72435131186003,1.13879305499541,1.13879305499541,24.5,28,25,22,24,32
"ld0118",7,"ld0118_7","ld0118_7_c_co2_samp_1","c_co2_samp_1",-4.541060242,-3.972650979,NA,-4.288930575,-3.437875023,NA,0.467363025861864,0.826428952066871,0.690059843766811,0.690059843766811,0.467363025861864,0.826428952066871,25.5,30,26.5,28,22,26.5
"ld0118",7,"ld0118_7","ld0118_7_c_co2_samp_2","c_co2_samp_2",-4.608497119,-3.909210638,NA,-4.935393785,-3.346428402,NA,0.467363025861864,0.826428952066871,0.690059843766811,0.690059843766811,0.467363025861864,0.826428952066871,25.5,30,26.5,28,22,26.5
"ld0118",8,"ld0118_8","ld0118_8_c_co2_samp_1","c_co2_samp_1",-4.299904018,-3.774869446,-3.51482388,-4.104885379,-3.345061684,-3.275252128,0.73119355432606,1.04030520277926,1.04030520277926,0.846702758970394,0.73119355432606,0.846702758970394,22.5,23,26,23.5,22,24
"ld0118",8,"ld0118_8","ld0118_8_c_co2_samp_2","c_co2_samp_2",-4.234347834,-3.654884726,NA,-4.053740687,-3.336946078,-3.357885484,0.73119355432606,1.04030520277926,1.04030520277926,0.846702758970394,0.73119355432606,0.846702758970394,22.5,23,26,23.5,22,24
"ld0118",9,"ld0118_9","ld0118_9_c_co2_samp_1","c_co2_samp_1",NA,NA,-3.60421981,-4.27395612,-3.509912055,-3.738596569,0.56548901419681,0.202620978785429,0.56548901419681,0.495511167136373,0.495511167136373,0.202620978785429,28,30,23,32,23,22.5
"ld0118",9,"ld0118_9","ld0118_9_c_co2_samp_2","c_co2_samp_2",NA,NA,-3.588254841,-4.225886209,-3.492758586,-3.633081717,0.56548901419681,0.202620978785429,0.56548901419681,0.495511167136373,0.495511167136373,0.202620978785429,28,30,23,32,23,22.5
"ld0119",1,"ld0119_1","ld0119_1_c_co2_samp_1","c_co2_samp_1",-4.686855746,-3.733966209,-4.092023786,NA,NA,-3.514508352,0.523569306206837,0.523569306206837,0.396595097818385,0.396595097818385,0.36812735016497,0.36812735016497,28,22,25.5,28,25,32
"ld0119",1,"ld0119_1","ld0119_1_c_co2_samp_2","c_co2_samp_2",-4.248734978,-3.766699151,-3.900295944,NA,NA,-3.601188428,0.523569306206837,0.523569306206837,0.396595097818385,0.396595097818385,0.36812735016497,0.36812735016497,28,22,25.5,28,25,32
"ld0119",10,"ld0119_10","ld0119_10_c_co2_samp_1","c_co2_samp_1",-3.373261091,-3.907827791,-3.880952755,-4.229515618,-3.164675016,-3.935186504,0.690059843766811,0.23886710846078,0.332412300789823,0.332412300789823,0.690059843766811,0.23886710846078,32,30,24,21.5,22.5,22.5
"ld0119",10,"ld0119_10","ld0119_10_c_co2_samp_2","c_co2_samp_2",-3.518287431,-3.929190586,-3.666591179,-4.091660406,-3.069302597,-3.911598389,0.690059843766811,0.23886710846078,0.332412300789823,0.332412300789823,0.690059843766811,0.23886710846078,32,30,24,21.5,22.5,22.5
"ld0119",2,"ld0119_2","ld0119_2_c_co2_samp_1","c_co2_samp_1",-3.802086275,NA,-3.548797459,-4.004817352,-3.383794805,-3.213333,0.627995475290943,0.260543139700022,-0.298099562709352,-0.298099562709352,0.627995475290943,0.260543139700022,32,27.5,24,26.5,27.5,26
"ld0119",2,"ld0119_2","ld0119_2_c_co2_samp_2","c_co2_samp_2",-3.750452264,NA,-3.716898814,-4.192302421,-3.165923133,-3.164226604,0.627995475290943,0.260543139700022,-0.298099562709352,-0.298099562709352,0.627995475290943,0.260543139700022,32,27.5,24,26.5,27.5,26
"ld0119",3,"ld0119_3","ld0119_3_c_co2_samp_1","c_co2_samp_1",-3.58845636,-3.90649694,-3.105305957,-3.511423754,-3.180551298,-3.180016965,0.246098403075266,0.122348543183007,0.246098403075266,0.158927068503054,0.158927068503054,0.122348543183007,25.5,26.5,22,32,22.5,26
"ld0119",3,"ld0119_3","ld0119_3_c_co2_samp_2","c_co2_samp_2",-3.609164495,-3.758547949,-3.01463834,-3.486530445,NA,-2.995026075,0.246098403075266,0.122348543183007,0.246098403075266,0.158927068503054,0.158927068503054,0.122348543183007,25.5,26.5,22,32,22.5,26
