"id","samp_period","batch","incb_num","incb_temp_id","incb_temp","body_temp","defecate","series","obs","orig_lizmass","orig_co2_pmin","lizmass_nocombout","co2pm_nocombout","incb_temp_K","inverseK_incb_temp","body_temp_K","inverseK_body_temp","z.incb_temp","z.log.temp","z.body_temp","z.log.body_temp","log.mass","z.log.mass","log.co2pmin","z.log.co2pmin","z.prior_temp1","z.log.prior_temp1","z.prior_temp2","z.log.prior_temp2","prior_temp1_K","inverseK_prior_temp1","prior_temp2_K","inverseK_prior_temp2","inverseK_incb_temp_22cen","inverseK_incb_temp_24cen","inverseK_incb_temp_26cen","inverseK_incb_temp_28cen","inverseK_incb_temp_30cen","inverseK_incb_temp_32cen"
"ld0140",4,1,2,1,32,30,NA,"ld0140_4",1873,1.122,0.009541779,1.122,0.009541779,305.15,0.633302228903356,303.15,0.731184945407004,1.46355963415267,1.39167800608564,3.3935030795023,3.13533713937552,0.115112807100505,-0.437835612405437,-4.65207533291938,1.03660884335802,1.48329851317352,1.47185070478881,1.91315697345688,1.81338504467662,303.15,0.568982219093772,303.15,0.518973182927995,-1.2880614,-1.0235136,-0.7625031,-0.5049594,-0.250814,0
"ld0146",4,1,2,1,32,28,NA,"ld0146_4",2077,1.215,0.008164712,1.215,0.008164712,305.15,0.633302228903356,301.15,0.477039524148341,1.46355963415267,1.39167800608564,2.19938199132543,2.11673825838386,0.194744076792512,0.253179935306519,-4.80793382568639,0.730455248810556,0.815343565468831,0.862967320328408,0.969827496239916,0.97151882205222,301.15,0.314836797835109,301.15,0.264827761669332,-1.2880614,-1.0235136,-0.7625031,-0.5049594,-0.250814,0
"ld0154",4,1,2,1,32,27,1,"ld0154_4",2228,1.17,0.00609672,1.17,0.00609672,305.15,0.633302228903356,300.15,0.348696721458744,1.46355963415267,1.39167800608564,1.602321447237,1.57981261870004,0.157003748809665,-0.074318966981028,-5.10000435733604,0.156739684528822,0.481366091616486,0.542011636206725,0.498162757631432,0.527752813129503,300.15,0.186493995145512,300.15,0.136484958979736,-1.2880614,-1.0235136,-0.7625031,-0.5049594,-0.250814,0
"ld0155",4,1,2,1,32,27.5,NA,"ld0155_4",2294,1.122,0.012018059,1.122,0.012018059,305.15,0.633302228903356,300.65,0.412974843910054,1.46355963415267,1.39167800608564,1.90085171928122,1.8507161441189,0.115112807100505,-0.437835612405437,-4.42134484377974,1.48983386412984,0.648354828542659,0.703948448132837,0.733995126935674,0.751653046966379,300.65,0.250772117596822,300.65,0.200763081431045,-1.2880614,-1.0235136,-0.7625031,-0.5049594,-0.250814,0
"ld0170",4,1,2,1,32,27.5,NA,"ld0170_4",2344,1.117,0.008131928,1.117,0.008131928,305.15,0.633302228903356,300.65,0.412974843910054,1.46355963415267,1.39167800608564,1.90085171928122,1.8507161441189,0.110646520087064,-0.476592670766664,-4.81195723716571,0.722552042094844,0.648354828542659,0.703948448132837,0.733995126935674,0.751653046966379,300.65,0.250772117596822,300.65,0.200763081431045,-1.2880614,-1.0235136,-0.7625031,-0.5049594,-0.250814,0
"ld0002",4,1,2,1,26,26.5,NA,"ld0002_4",46,1.064,0.010285152,1.064,0.010285152,299.15,-0.129200852515361,299.65,0.284204088336818,-0.292711926830533,-0.231603986367692,1.30379117519278,1.30384518381618,0.0620353909194527,-0.898425026028292,-4.57705397718234,1.18397365690753,2.15125346087821,2.04142307264925,1.20565986554416,1.18749296247541,305.15,0.819796224048868,301.65,0.328680061068111,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0020",4,1,2,1,26,27,NA,"ld0020_4",359,1.138,0.006190604,1.138,0.006190604,299.15,-0.129200852515361,300.15,0.348696721458744,-0.292711926830533,-0.231603986367692,1.602321447237,1.57981261870004,0.129272335704139,-0.314963599297681,-5.08472262030926,0.186757674813577,2.15125346087821,2.04142307264925,1.20565986554416,1.18749296247541,305.15,0.819796224048868,301.65,0.328680061068111,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0051",4,1,2,1,26,26,NA,"ld0051_4",611,1.269,0.006690341,1.269,0.006690341,299.15,-0.129200852515361,299.15,0.219495868943383,-0.292711926830533,-0.231603986367692,1.00526090314857,1.02262091145451,0.238229188732251,0.63053029730094,-5.00709043454161,0.339250954476383,2.15125346087821,2.04142307264925,0.733995126935674,0.751653046966379,305.15,0.819796224048868,300.65,0.200763081431045,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0105",4,1,2,1,26,27.5,NA,"ld0105_4",1297,1.269,0.005705733,1.269,0.005705733,299.15,-0.129200852515361,300.65,0.412974843910054,-0.292711926830533,-0.231603986367692,1.90085171928122,1.8507161441189,0.238229188732251,0.63053029730094,-5.16628382013528,0.026546613747645,2.15125346087821,2.04142307264925,1.91315697345688,1.81338504467662,305.15,0.819796224048868,303.15,0.518973182927995,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0133",4,1,2,1,26,25,1,"ld0133_4",1689,1.113,0.003462867,1.113,0.003462867,299.15,-0.129200852515361,298.15,0.0894283328625927,-0.292711926830533,-0.231603986367692,0.408200359060136,0.443573052326295,0.107059072293408,-0.507723433990825,-5.66565842030573,-0.95437733947208,2.15125346087821,2.04142307264925,0.969827496239916,0.97151882205222,305.15,0.819796224048868,301.15,0.264827761669332,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0140",4,1,2,1,26,27.5,NA,"ld0140_4",1912,1.408,0.005281602,1.408,0.005281602,299.15,-0.129200852515361,300.65,0.412974843910054,-0.292711926830533,-0.231603986367692,1.90085171928122,1.8507161441189,0.342170257735851,1.53249877030267,-5.24352581819229,-0.125180218299495,2.15125346087821,2.04142307264925,1.91315697345688,1.81338504467662,305.15,0.819796224048868,303.15,0.518973182927995,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0146",4,1,2,1,26,25.5,1,"ld0146_4",2083,1.179,0.006913016,1.179,0.006913016,299.15,-0.129200852515361,298.65,0.154570980474459,-0.292711926830533,-0.231603986367692,0.706730631104353,0.735935633703971,0.164666621555234,-0.0078229255665579,-4.97434926754172,0.403564587880226,2.15125346087821,2.04142307264925,0.969827496239916,0.97151882205222,305.15,0.819796224048868,301.15,0.264827761669332,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0154",4,1,2,1,26,27,1,"ld0154_4",2230,1.158,0.003782537,1.158,0.003782537,299.15,-0.129200852515361,300.15,0.348696721458744,-0.292711926830533,-0.231603986367692,1.602321447237,1.57981261870004,0.146694379150803,-0.163780490688191,-5.57736033045932,-0.780932972609347,2.15125346087821,2.04142307264925,0.498162757631432,0.527752813129503,305.15,0.819796224048868,300.15,0.136484958979736,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0155",4,1,2,1,26,24.5,NA,"ld0155_4",2318,1.082,0.006826656,1.082,0.006826656,299.15,-0.129200852515361,297.65,0.0240668287158305,-0.292711926830533,-0.231603986367692,0.10967008701592,0.145303758367154,0.0788111804242898,-0.752849909396075,-4.98692032998016,0.378871188858579,2.15125346087821,2.04142307264925,0.733995126935674,0.751653046966379,305.15,0.819796224048868,300.65,0.200763081431045,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0170",4,1,2,1,26,26,NA,"ld0170_4",2387,1.106,0.003421541,1.106,0.003421541,299.15,-0.129200852515361,299.15,0.219495868943383,-0.292711926830533,-0.231603986367692,1.00526090314857,1.02262091145451,0.100749903100143,-0.562472454351212,-5.67766424459515,-0.977960438451506,2.15125346087821,2.04142307264925,0.733995126935674,0.751653046966379,305.15,0.819796224048868,300.65,0.200763081431045,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0002",4,1,2,1,28,25.5,NA,"ld0002_4",44,1.06,0.008939692,1.06,0.008939692,301.15,0.128342802689596,298.65,0.154570980474459,0.292711926830533,0.347756949468565,0.706730631104353,0.735935633703971,0.0582689081239758,-0.931109399666069,-4.71725414229176,0.908577791450515,0.314377354690314,0.377047793335276,0.969827496239916,0.97151882205222,299.65,0.122001362023586,301.15,0.264827761669332,-0.783102,-0.5185542,-0.2575437,0,0.2541454,0.5049594
"ld0051",4,1,2,1,28,27,NA,"ld0051_4",612,1.321,0.007769933,1.321,0.007769933,301.15,0.128342802689596,300.15,0.348696721458744,0.292711926830533,0.347756949468565,1.602321447237,1.57981261870004,0.278389025540188,0.979024949404237,-4.85749373754838,0.633104473163795,0.147388617764142,0.208941593786652,0.969827496239916,0.97151882205222,299.15,0.0572931426301512,301.15,0.264827761669332,-0.783102,-0.5185542,-0.2575437,0,0.2541454,0.5049594
"ld0105",4,1,2,1,28,27.5,1,"ld0105_4",1282,1.28,0.0084129,1.28,0.0084129,301.15,0.128342802689596,300.65,0.412974843910054,0.292711926830533,0.347756949468565,1.90085171928122,1.8507161441189,0.246860077931526,0.705426486327511,-4.77798903685044,0.789275943001375,0.648354828542659,0.703948448132837,0.969827496239916,0.97151882205222,300.65,0.250772117596822,301.15,0.264827761669332,-0.783102,-0.5185542,-0.2575437,0,0.2541454,0.5049594
"ld0133",4,1,2,1,28,24.5,NA,"ld0133_4",1691,1.061,0.004405961,1.061,0.004405961,301.15,0.128342802689596,297.65,0.0240668287158305,0.292711926830533,0.347756949468565,0.10967008701592,0.145303758367154,0.059211859631846,-0.922926757907411,-5.42479688220721,-0.481251850010772,-0.186588856088203,-0.137193304660608,0.969827496239916,0.97151882205222,298.15,-0.0727743934506393,301.15,0.264827761669332,-0.783102,-0.5185542,-0.2575437,0,0.2541454,0.5049594
"ld0140",4,1,2,1,28,27.5,NA,"ld0140_4",1887,1.099,0.006567669,1.099,0.006567669,301.15,0.128342802689596,300.65,0.412974843910054,0.292711926830533,0.347756949468565,1.90085171928122,1.8507161441189,0.0944006754214843,-0.617569089867457,-5.02559630396063,0.302899785269772,0.648354828542659,0.703948448132837,0.969827496239916,0.97151882205222,300.65,0.250772117596822,301.15,0.264827761669332,-0.783102,-0.5185542,-0.2575437,0,0.2541454,0.5049594
"ld0146",4,1,2,1,28,24.5,NA,"ld0146_4",2044,1.208,0.005182929,1.208,0.005182929,301.15,0.128342802689596,297.65,0.0240668287158305,0.292711926830533,0.347756949468565,0.10967008701592,0.145303758367154,0.188966099512623,0.203040434201336,-5.26238493849853,-0.162225279940059,-0.0196001191620308,0.037570993004352,0.969827496239916,0.97151882205222,298.65,-0.00763174583877249,301.15,0.264827761669332,-0.783102,-0.5185542,-0.2575437,0,0.2541454,0.5049594
"ld0154",4,1,2,1,28,26.5,NA,"ld0154_4",2255,1.162,0.004540532,1.162,0.004540532,301.15,0.128342802689596,299.65,0.284204088336818,0.292711926830533,0.347756949468565,1.30379117519278,1.30384518381618,0.150142658429719,-0.133857388823811,-5.39471109317725,-0.422154188453848,0.481366091616486,0.542011636206725,0.969827496239916,0.97151882205222,300.15,0.186493995145512,301.15,0.264827761669332,-0.783102,-0.5185542,-0.2575437,0,0.2541454,0.5049594
"ld0155",4,1,2,1,28,24,NA,"ld0155_4",2330,1.055,0.005664111,1.055,0.005664111,301.15,0.128342802689596,297.15,-0.0415146367438929,0.292711926830533,0.347756949468565,-0.188860185028296,-0.159115849324118,0.0535407669280298,-0.972138747694964,-5.17360532532512,0.012164945533275,-0.353577593014375,-0.315488431992429,0.969827496239916,0.97151882205222,297.65,-0.138135897597401,301.15,0.264827761669332,-0.783102,-0.5185542,-0.2575437,0,0.2541454,0.5049594
"ld0170",4,1,2,1,28,25,NA,"ld0170_4",2349,1.123,0.004850871,1.123,0.004850871,301.15,0.128342802689596,298.15,0.0894283328625927,0.292711926830533,0.347756949468565,0.408200359060136,0.443573052326295,0.116003675756306,-0.430104929540413,-5.32859700252781,-0.292285958989946,0.147388617764142,0.208941593786652,0.969827496239916,0.97151882205222,299.15,0.0572931426301512,301.15,0.264827761669332,-0.783102,-0.5185542,-0.2575437,0,0.2541454,0.5049594
"ld0002",4,1,2,2,24,28.5,NA,"ld0002_4",53,1.089,0.008915563,1.089,0.008915563,297.15,-0.390211358202637,301.65,0.540891823547119,-0.8781357804916,-0.857361468011035,2.49791226336965,2.37805176859028,0.0852598439508234,-0.69689040032341,-4.71995687767001,0.903268795216355,0.147388617764142,0.208941593786652,0.969827496239916,0.97151882205222,299.15,0.0572931426301512,301.15,0.264827761669332,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0020",4,1,2,2,24,28.5,NA,"ld0020_4",307,1.159,0.005341017,1.159,0.005341017,297.15,-0.390211358202637,301.65,0.540891823547119,-0.8781357804916,-0.857361468011035,2.49791226336965,2.37805176859028,0.147557564357615,-0.156290036237716,-5.23233919470502,-0.103206279435638,0.147388617764142,0.208941593786652,0.969827496239916,0.97151882205222,299.15,0.0572931426301512,301.15,0.264827761669332,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0027",4,1,2,2,24,25.5,NA,"ld0027_4",396,1.357,0.003797974,1.357,0.003797974,297.15,-0.390211358202637,298.65,0.154570980474459,-0.8781357804916,-0.857361468011035,0.706730631104353,0.735935633703971,0.305276380852732,1.21234510905615,-5.57328751232374,-0.772932716158712,0.147388617764142,0.208941593786652,0.969827496239916,0.97151882205222,299.15,0.0572931426301512,301.15,0.264827761669332,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0051",4,1,2,2,24,27.5,NA,"ld0051_4",617,1.291,0.007227777,1.291,0.007227777,297.15,-0.390211358202637,300.65,0.412974843910054,-0.8781357804916,-0.857361468011035,1.90085171928122,1.8507161441189,0.255417111864505,0.779681782178723,-4.92982375896938,0.49102626068656,0.147388617764142,0.208941593786652,0.969827496239916,0.97151882205222,299.15,0.0572931426301512,301.15,0.264827761669332,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0105",4,1,2,2,24,30,1,"ld0105_4",1300,1.267,0.006432738,1.267,0.006432738,297.15,-0.390211358202637,303.15,0.731184945407004,-0.8781357804916,-0.857361468011035,3.3935030795023,3.13533713937552,0.236651901339002,0.616843084775504,-5.0463550148815,0.262123348556156,0.147388617764142,0.208941593786652,0.969827496239916,0.97151882205222,299.15,0.0572931426301512,301.15,0.264827761669332,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0133",4,1,2,2,24,28,1,"ld0133_4",1731,1.127,0.003796021,1.127,0.003796021,297.15,-0.390211358202637,301.15,0.477039524148341,-0.8781357804916,-0.857361468011035,2.19938199132543,2.11673825838386,0.119559235057639,-0.399250884797238,-5.57380186611066,-0.77394306380124,0.147388617764142,0.208941593786652,0.969827496239916,0.97151882205222,299.15,0.0572931426301512,301.15,0.264827761669332,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0140",4,1,2,2,24,30,NA,"ld0140_4",1889,1.122,0.005937394,1.122,0.005937394,297.15,-0.390211358202637,303.15,0.731184945407004,-0.8781357804916,-0.857361468011035,3.3935030795023,3.13533713937552,0.115112807100505,-0.437835612405437,-5.12648496241232,0.104723703327118,0.147388617764142,0.208941593786652,0.969827496239916,0.97151882205222,299.15,0.0572931426301512,301.15,0.264827761669332,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0146",4,1,2,2,24,28,NA,"ld0146_4",2043,1.215,0.003715582,1.215,0.003715582,297.15,-0.390211358202637,301.15,0.477039524148341,-0.8781357804916,-0.857361468011035,2.19938199132543,2.11673825838386,0.194744076792512,0.253179935306519,-5.5952199509023,-0.81601471181265,0.147388617764142,0.208941593786652,0.969827496239916,0.97151882205222,299.15,0.0572931426301512,301.15,0.264827761669332,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0154",4,1,2,2,24,27,1,"ld0154_4",2249,1.17,0.010440552,1.17,0.010440552,297.15,-0.390211358202637,300.15,0.348696721458744,-0.8781357804916,-0.857361468011035,1.602321447237,1.57981261870004,0.157003748809665,-0.074318966981028,-4.56205782436218,1.21343067274777,0.147388617764142,0.208941593786652,0.969827496239916,0.97151882205222,299.15,0.0572931426301512,301.15,0.264827761669332,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0155",4,1,2,2,24,27.5,NA,"ld0155_4",2309,1.122,0.003547915,1.122,0.003547915,297.15,-0.390211358202637,300.65,0.412974843910054,-0.8781357804916,-0.857361468011035,1.90085171928122,1.8507161441189,0.115112807100505,-0.437835612405437,-5.64139517198074,-0.906716922909488,0.147388617764142,0.208941593786652,0.969827496239916,0.97151882205222,299.15,0.0572931426301512,301.15,0.264827761669332,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0170",4,1,2,2,24,27.5,NA,"ld0170_4",2343,1.117,0.002867558,1.117,0.002867558,297.15,-0.390211358202637,300.65,0.412974843910054,-0.8781357804916,-0.857361468011035,1.90085171928122,1.8507161441189,0.110646520087064,-0.476592670766664,-5.85429448248701,-1.32491607286281,0.147388617764142,0.208941593786652,0.969827496239916,0.97151882205222,299.15,0.0572931426301512,301.15,0.264827761669332,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0002",4,1,2,2,22,26.5,NA,"ld0002_4",33,1.064,0.007300424,1.064,0.007300424,295.15,-0.65475919074998,299.65,0.284204088336818,-1.46355963415267,-1.53759857794768,1.30379117519278,1.30384518381618,0.0620353909194527,-0.898425026028292,-4.91982285032272,0.510671094128479,-0.0196001191620308,0.037570993004352,-0.916831458194018,-0.909461745131453,298.65,-0.00763174583877249,297.15,-0.253726399222902,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0020",4,1,2,2,22,27,NA,"ld0020_4",329,1.138,0.004742939,1.138,0.004742939,295.15,-0.65475919074998,300.15,0.348696721458744,-1.46355963415267,-1.53759857794768,1.602321447237,1.57981261870004,0.129272335704139,-0.314963599297681,-5.3510982932278,-0.336485353629657,0.147388617764142,0.208941593786652,-0.916831458194018,-0.909461745131453,299.15,0.0572931426301512,297.15,-0.253726399222902,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0051",4,1,2,2,22,26,NA,"ld0051_4",619,1.269,0.00332365,1.269,0.00332365,295.15,-0.65475919074998,299.15,0.219495868943383,-1.46355963415267,-1.53759857794768,1.00526090314857,1.02262091145451,0.238229188732251,0.63053029730094,-5.70669170235834,-1.03497921475945,0.481366091616486,0.542011636206725,-0.916831458194018,-0.909461745131453,300.15,0.186493995145512,297.15,-0.253726399222902,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0105",4,1,2,2,22,27.5,NA,"ld0105_4",1287,1.269,0.005804052,1.269,0.005804052,295.15,-0.65475919074998,300.65,0.412974843910054,-1.46355963415267,-1.53759857794768,1.90085171928122,1.8507161441189,0.238229188732251,0.63053029730094,-5.14919898466194,0.0601064390709477,0.648354828542659,0.703948448132837,-0.916831458194018,-0.909461745131453,300.65,0.250772117596822,297.15,-0.253726399222902,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0133",4,1,2,2,22,25,1,"ld0133_4",1706,1.113,0.003181866,1.113,0.003181866,295.15,-0.65475919074998,298.15,0.0894283328625927,-1.46355963415267,-1.53759857794768,0.408200359060136,0.443573052326295,0.107059072293408,-0.507723433990825,-5.75028746183259,-1.12061457689542,-0.353577593014375,-0.315488431992429,-0.916831458194018,-0.909461745131453,297.65,-0.138135897597401,297.15,-0.253726399222902,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0140",4,1,2,2,22,27.5,NA,"ld0140_4",1862,1.408,0.004580512,1.408,0.004580512,295.15,-0.65475919074998,300.65,0.412974843910054,-1.46355963415267,-1.53759857794768,1.90085171928122,1.8507161441189,0.342170257735851,1.53249877030267,-5.38594449671111,-0.404933920424768,0.648354828542659,0.703948448132837,-0.916831458194018,-0.909461745131453,300.65,0.250772117596822,297.15,-0.253726399222902,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0146",4,1,2,2,22,25.5,1,"ld0146_4",2076,1.179,0.001870835,1.179,0.001870835,295.15,-0.65475919074998,298.65,0.154570980474459,-1.46355963415267,-1.53759857794768,0.706730631104353,0.735935633703971,0.164666621555234,-0.0078229255665579,-6.28137042371367,-2.16382341907164,-0.353577593014375,-0.315488431992429,-0.916831458194018,-0.909461745131453,297.65,-0.138135897597401,297.15,-0.253726399222902,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0154",4,1,2,2,22,27,1,"ld0154_4",2247,1.158,0.006279912,1.158,0.006279912,295.15,-0.65475919074998,300.15,0.348696721458744,-1.46355963415267,-1.53759857794768,1.602321447237,1.57981261870004,0.146694379150803,-0.163780490688191,-5.07039931133906,0.214893020210476,0.314377354690314,0.377047793335276,-0.916831458194018,-0.909461745131453,299.65,0.122001362023586,297.15,-0.253726399222902,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0155",4,1,2,2,22,24.5,NA,"ld0155_4",2288,1.082,0.003707904,1.082,0.003707904,295.15,-0.65475919074998,297.65,0.0240668287158305,-1.46355963415267,-1.53759857794768,0.10967008701592,0.145303758367154,0.0788111804242898,-0.752849909396075,-5.59728852158132,-0.820078015247146,-0.520566329940548,-0.497460005382259,-0.916831458194018,-0.909461745131453,297.15,-0.203717363057125,297.15,-0.253726399222902,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
