"id","samp_period","incb_temp","series","log.temp","z.log.mass","log.co2pmin","z.log.co2pmin","log.prior_temp1","log.prior_temp2","log.temp_22cen","log.temp_24cen","log.temp_26cen","log.temp_28cen","log.temp_30cen","log.temp_32cen"
"ld0069",1,28,"ld0069_1",3.3322045101752,1.9064390697637,-4.12847108402925,2.06512721327237,3.25809653802148,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0075",1,28,"ld0075_1",3.3322045101752,-0.841521930705356,-5.03645338104536,0.281573176005461,3.25809653802148,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0077",1,28,"ld0077_1",3.3322045101752,2.09908996966636,NA,NA,3.25809653802148,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0107",1,28,"ld0107_1",3.3322045101752,0.45089015252989,-5.39268541030194,-0.418175129740524,3.25809653802148,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0115",1,28,"ld0115_1",3.3322045101752,1.60002977992662,-4.88388273845747,0.581268430472738,3.25809653802148,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0137",1,28,"ld0137_1",3.3322045101752,1.73353535078447,-4.74158137840127,0.86079168337193,3.25809653802148,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0143",1,28,"ld0143_1",3.3322045101752,1.35190162616245,-4.66807761141914,1.00517548995728,3.25809653802148,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0153",1,28,"ld0153_1",3.3322045101752,-1.61206182619242,-4.70853802168537,0.925698909503062,3.25809653802148,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0006",1,30,"ld0006_1",3.40119738166216,-0.841521930705356,-5.35490718912546,-0.343967186346146,3.27714473299218,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0013",1,30,"ld0013_1",3.40119738166216,-0.833423291814153,-4.96534037403914,0.421260801155134,3.19867311755068,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0065",1,30,"ld0065_1",3.40119738166216,-0.562472454351212,-5.29930445355817,-0.234746462737282,3.23867845216438,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0069",1,30,"ld0069_1",3.40119738166216,1.50162826125331,-4.41423640442685,1.50379700608555,3.17805383034795,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0075",1,30,"ld0075_1",3.40119738166216,-1.31610386164444,-5.25186058927628,-0.141552249632493,3.15700042115011,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0077",1,30,"ld0077_1",3.40119738166216,1.59391226755337,-4.93628947523031,0.478325622822918,3.29583686600433,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0107",1,30,"ld0107_1",3.40119738166216,0.267452456520801,-5.11482316423833,0.127631030136635,3.25809653802148,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0115",1,30,"ld0115_1",3.40119738166216,1.46443810029207,-4.93826588951854,0.474443342634548,3.23867845216438,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0137",1,30,"ld0137_1",3.40119738166216,1.50781115495418,-4.82697151348784,0.693059426171632,3.23867845216438,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0143",1,30,"ld0143_1",3.40119738166216,0.813225275596688,-4.49573639738165,1.34370617397411,3.2188758248682,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0153",1,30,"ld0153_1",3.40119738166216,-2.2456172164573,-4.8938874607436,0.561616105880296,3.19867311755068,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0006",1,32,"ld0006_1",3.46573590279973,-0.586042475927687,-5.18213988577203,-0.00459953301593628,3.17805383034795,3.3322045101752,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0013",1,32,"ld0013_1",3.46573590279973,-0.760873664884129,-4.76887994188532,0.807168982495957,3.17805383034795,3.3322045101752,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0065",1,32,"ld0065_1",3.46573590279973,-0.712842042576433,-4.98135900748665,0.38979532165108,3.17805383034795,3.3322045101752,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0069",1,32,"ld0069_1",3.46573590279973,1.45822421464018,-4.45808080713973,1.41767323282797,3.17805383034795,3.3322045101752,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0075",1,32,"ld0075_1",3.46573590279973,-1.67426776240931,-4.92649494707176,0.497565062069377,3.17805383034795,3.3322045101752,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0077",1,32,"ld0077_1",3.46573590279973,1.53249877030267,-4.88935398454152,0.570521235208968,3.17805383034795,3.3322045101752,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0107",1,32,"ld0107_1",3.46573590279973,0.188661489830889,-4.79044634331861,0.764805995384795,3.17805383034795,3.3322045101752,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0115",1,32,"ld0115_1",3.46573590279973,1.40209809840556,-4.67241957821867,0.996646543478449,3.17805383034795,3.3322045101752,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0137",1,32,"ld0137_1",3.46573590279973,1.34560660162664,-4.71055659086993,0.921733824247041,3.17805383034795,3.3322045101752,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0143",1,32,"ld0143_1",3.46573590279973,0.839967025394838,-4.36871609426737,1.59321277248253,3.17805383034795,3.3322045101752,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0153",1,32,"ld0153_1",3.46573590279973,-2.45774911396397,-4.76925245451082,0.806437254135915,3.17805383034795,3.3322045101752,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0013",2,32,"ld0013_2",3.46573590279973,-0.89027313163634,-4.4251092658421,1.48243939158411,3.27714473299218,3.27714473299218,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0043",2,32,"ld0043_2",3.46573590279973,-0.368506154879245,-4.25122541558372,1.82400028342421,3.2188758248682,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0065",2,32,"ld0065_2",3.46573590279973,-0.178780824487466,-4.26505544847811,1.7968338826195,3.19867311755068,3.19867311755068,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0069",2,32,"ld0069_2",3.46573590279973,NA,NA,NA,3.23867845216438,3.23867845216438,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0075",2,32,"ld0075_2",3.46573590279973,-1.12984383217408,-4.84982699689597,0.648164289074543,3.2188758248682,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0076",2,32,"ld0076_2",3.46573590279973,1.02488676743616,-4.86722778748148,0.613983831589408,3.3499040872746,3.3499040872746,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0107",2,32,"ld0107_2",3.46573590279973,0.408901243466458,-4.46321751457829,1.40758317345082,3.2188758248682,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0111",2,32,"ld0111_2",3.46573590279973,-0.163780490688191,-4.15289134174876,2.01715838239333,3.25809653802148,3.25809653802148,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0119",2,32,"ld0119_2",3.46573590279973,0.623689389621414,-4.64415938194355,1.0521581843178,3.31418600467253,3.31418600467253,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0153",2,32,"ld0153_2",3.46573590279973,-1.7459106126234,-4.36007541529492,1.61018570016701,3.2188758248682,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0171",2,32,"ld0171_2",3.46573590279973,0.443906095056662,-5.0107108469503,0.332139360792984,3.23867845216438,3.23867845216438,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0013",2,26,"ld0013_2",3.25809653802148,-1.61206182619242,-5.55922119796721,-0.745302186529995,3.46573590279973,3.27714473299218,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0043",2,26,"ld0043_2",3.25809653802148,-0.720828873275605,-5.28829060297236,-0.21311190252314,3.46573590279973,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0065",2,26,"ld0065_2",3.25809653802148,-0.468827398711954,-5.34940899706059,-0.333167060961318,3.46573590279973,3.19867311755068,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0069",2,26,"ld0069_2",3.25809653802148,1.64273203593571,-5.07900594848613,0.197986961048972,3.46573590279973,3.23867845216438,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0075",2,26,"ld0075_2",3.25809653802148,-1.57671476737203,-5.00156014808584,0.350114123029161,3.46573590279973,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0076",2,26,"ld0076_2",3.25809653802148,0.899836345645672,-5.07440307233246,0.207028413039724,3.46573590279973,3.3499040872746,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0107",2,26,"ld0107_2",3.25809653802148,-0.000465832339038638,-5.37540944826961,-0.384239873588839,3.46573590279973,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0111",2,26,"ld0111_2",3.25809653802148,-0.562472454351212,-5.29930445355817,-0.234746462737282,3.46573590279973,3.25809653802148,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0119",2,26,"ld0119_2",3.25809653802148,0.260319130231674,-5.02499931446252,0.304072454641259,3.46573590279973,3.31418600467253,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0153",2,26,"ld0153_2",3.25809653802148,-2.1414647382692,-5.47589690450649,-0.581627872071807,3.46573590279973,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0171",2,26,"ld0171_2",3.25809653802148,0.596271701908755,-5.13851326887358,0.0810964425083007,3.46573590279973,3.23867845216438,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0013",2,24,"ld0013_2",3.17805383034795,-1.17182596989856,-5.27157573268507,-0.180278801612182,3.29583686600433,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0043",2,24,"ld0043_2",3.17805383034795,-0.980367947877414,-5.78873597053639,-1.19613916933615,3.2188758248682,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0065",2,24,"ld0065_2",3.17805383034795,-0.523330796007559,-5.45767893282596,-0.545842221791609,3.19867311755068,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0069",2,24,"ld0069_2",3.17805383034795,1.45200587618557,-5.2956202071548,-0.227509479628018,3.2188758248682,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0075",2,24,"ld0075_2",3.17805383034795,NA,NA,NA,3.25809653802148,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0076",2,24,"ld0076_2",3.17805383034795,0.644195955152066,-5.4961229038321,-0.621357900810801,3.36729582998647,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0107",2,24,"ld0107_2",3.17805383034795,0.0289003240858869,-5.39671859873629,-0.426097541376493,3.19867311755068,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0111",2,24,"ld0111_2",3.17805383034795,-0.445573188434875,-5.62951060164924,-0.883372003668674,3.23867845216438,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0119",2,24,"ld0119_2",3.17805383034795,-0.292117537109773,-5.61158996792977,-0.848170415789933,3.31418600467253,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0153",2,24,"ld0153_2",3.17805383034795,-2.50669279104401,-5.37815526186372,-0.389633488571708,3.2188758248682,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0171",2,24,"ld0171_2",3.17805383034795,0.436916412083452,-5.5245639773754,-0.677224839746782,3.25809653802148,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0013",2,22,"ld0013_2",3.09104245335832,-0.89027313163634,-5.64556036007986,-0.914898622128251,3.25809653802148,3.29583686600433,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0043",2,22,"ld0043_2",3.09104245335832,-0.368506154879245,-6.10976801816738,-1.82674398016339,3.25809653802148,3.29583686600433,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0065",2,22,"ld0065_2",3.09104245335832,-0.178780824487466,-5.44418835118117,-0.519342606725631,3.25809653802148,3.29583686600433,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0069",2,22,"ld0069_2",3.09104245335832,1.78756473216003,-5.74099847858247,-1.10236818196867,3.25809653802148,3.29583686600433,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0075",2,22,"ld0075_2",3.09104245335832,-1.12984383217408,-5.74570882875708,-1.11162074570088,3.25809653802148,3.29583686600433,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0076",2,22,"ld0076_2",3.09104245335832,1.02488676743616,-5.54251934834928,-0.712494662183122,3.25809653802148,3.29583686600433,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0107",2,22,"ld0107_2",3.09104245335832,0.408901243466458,-6.58050183371152,-2.7514087009965,3.25809653802148,3.29583686600433,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0111",2,22,"ld0111_2",3.09104245335832,-0.163780490688191,-5.847430006165,-1.31143214867388,3.25809653802148,3.29583686600433,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0119",2,22,"ld0119_2",3.09104245335832,0.623689389621414,-5.99740898029387,-1.60603657619605,3.25809653802148,3.29583686600433,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0153",2,22,"ld0153_2",3.09104245335832,-1.7459106126234,-6.49171363348878,-2.57700160794047,3.25809653802148,3.29583686600433,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0171",2,22,"ld0171_2",3.09104245335832,0.443906095056662,-4.97812710770327,0.396143758097059,3.25809653802148,3.29583686600433,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0013",2,30,"ld0013_2",3.40119738166216,-1.61206182619242,-4.95137159791916,0.448699735951924,3.25809653802148,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0043",2,30,"ld0043_2",3.40119738166216,-0.720828873275605,-4.49762848085451,1.33998954521611,3.2188758248682,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0065",2,30,"ld0065_2",3.40119738166216,-0.468827398711954,-4.9864670628722,0.379761543640841,3.17805383034795,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0069",2,30,"ld0069_2",3.40119738166216,1.64273203593571,-4.62609121245954,1.08764957741558,3.19867311755068,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0075",2,30,"ld0075_2",3.40119738166216,-1.57671476737203,-5.39526338360484,-0.423239055223952,3.2188758248682,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0076",2,30,"ld0076_2",3.40119738166216,0.899836345645672,-5.04277245494941,0.269160588435847,3.3499040872746,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0107",2,30,"ld0107_2",3.40119738166216,-0.000465832339038638,-4.86577523877626,0.616837080067973,3.17805383034795,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0111",2,30,"ld0111_2",3.40119738166216,-0.562472454351212,-4.71045337130265,0.921936578944514,3.19867311755068,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0119",2,30,"ld0119_2",3.40119738166216,0.260319130231674,-4.63280092314228,1.07446966012378,3.27714473299218,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0153",2,30,"ld0153_2",3.40119738166216,-2.1414647382692,-4.67914648988738,0.98343283820633,3.15700042115011,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0171",2,30,"ld0171_2",3.40119738166216,0.596271701908755,-4.79855325637014,0.748881546691952,3.3322045101752,3.3322045101752,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0013",2,28,"ld0013_2",3.3322045101752,-1.17182596989856,-4.24999354394326,1.82642005487235,3.17805383034795,3.3322045101752,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0043",2,28,"ld0043_2",3.3322045101752,-0.980367947877414,-4.84849514382628,0.650780454529873,3.17805383034795,3.3322045101752,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0065",2,28,"ld0065_2",3.3322045101752,-0.523330796007559,-5.18345236198405,-0.00717763641559185,3.17805383034795,3.3322045101752,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0069",2,28,"ld0069_2",3.3322045101752,1.45200587618557,-4.84402057132301,0.659569879036801,3.17805383034795,3.3322045101752,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0075",2,28,"ld0075_2",3.3322045101752,-1.39346863210432,-5.51975786887377,-0.667784177467591,3.17805383034795,3.3322045101752,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0076",2,28,"ld0076_2",3.3322045101752,0.644195955152066,-5.38150486389318,-0.396213128111498,3.17805383034795,3.3322045101752,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0107",2,28,"ld0107_2",3.3322045101752,0.0289003240858869,-5.31172971126149,-0.259153456809378,3.17805383034795,3.3322045101752,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0111",2,28,"ld0111_2",3.3322045101752,-0.445573188434875,-4.77028400872287,0.804410967185601,3.17805383034795,3.3322045101752,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0119",2,28,"ld0119_2",3.3322045101752,-0.292117537109773,-5.07346695275274,0.208867237278117,3.17805383034795,3.3322045101752,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0153",2,28,"ld0153_2",3.3322045101752,-2.50669279104401,-4.59350963522672,1.15164972786465,3.17805383034795,3.3322045101752,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0171",2,28,"ld0171_2",3.3322045101752,0.436916412083452,-5.12512148905916,0.107401980658872,3.17805383034795,3.3322045101752,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0013",3,22,"ld0013_3",3.09104245335832,-1.6032115541942,-5.47630281784993,-0.582425209624357,3.25809653802148,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0065",3,22,"ld0065_3",3.09104245335832,-0.601791465626328,-5.70654729324707,-1.03469555124061,3.2188758248682,3.2188758248682,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0075",3,22,"ld0075_3",3.09104245335832,-1.53273245860948,-4.91137895608061,0.527257476611112,3.25809653802148,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0077",3,22,"ld0077_3",3.09104245335832,0.998709701003173,-5.47527843645835,-0.580413012280149,3.25809653802148,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0104",3,22,"ld0104_3",3.09104245335832,0.859969395239437,-5.14150320835911,0.0752232898508884,3.25809653802148,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0107",3,22,"ld0107_3",3.09104245335832,-0.0817389682386478,-4.75075750295843,0.842766977324056,3.29583686600433,3.29583686600433,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0115",3,22,"ld0115_3",3.09104245335832,NA,NA,NA,3.3322045101752,3.3322045101752,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0119",3,22,"ld0119_3",3.09104245335832,0.246034862081049,-5.05353773248987,0.248014301462331,3.23867845216438,3.23867845216438,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0137",3,22,"ld0137_3",3.09104245335832,1.08998602954746,-4.24492499298014,1.83637623415367,3.2188758248682,3.2188758248682,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0143",3,22,"ld0143_3",3.09104245335832,0.195853940256796,-4.2713281911363,1.78451230374124,3.25809653802148,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0175",3,22,"ld0175_3",3.09104245335832,0.499621798123038,-4.60250972814661,1.13397080161707,3.19867311755068,3.19867311755068,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0013",3,32,"ld0013_3",3.46573590279973,-1.82722221065208,-5.1398493910963,0.0784718911349434,3.09104245335832,3.25809653802148,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0065",3,32,"ld0065_3",3.46573590279973,-0.704862556090431,-4.85302121875321,0.64188986356192,3.09104245335832,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0075",3,32,"ld0075_3",3.46573590279973,-1.35040307998272,-4.96812236201706,0.415796128654404,3.09104245335832,3.25809653802148,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0077",3,32,"ld0077_3",3.46573590279973,0.846639606225008,-4.76066700478733,0.823301694738339,3.09104245335832,3.25809653802148,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0104",3,32,"ld0104_3",3.46573590279973,0.906463066809307,-4.5079055537345,1.31980224102898,3.09104245335832,3.25809653802148,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0107",3,32,"ld0107_3",3.46573590279973,-0.284515529666022,-5.00185926632853,0.349526563611844,3.09104245335832,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0115",3,32,"ld0115_3",3.46573590279973,0.589403722965308,-4.95437481661385,0.442800498879447,3.09104245335832,3.3322045101752,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0119",3,32,"ld0119_3",3.46573590279973,0.159831925300377,-4.5800241152498,1.17813940027183,3.09104245335832,3.23867845216438,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0137",3,32,"ld0137_3",3.46573590279973,0.513495008019687,-4.16970811921574,1.98412510471421,3.09104245335832,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0143",3,32,"ld0143_3",3.46573590279973,0.0873361741495521,-4.83549987082146,0.676307132427992,3.09104245335832,3.25809653802148,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0175",3,32,"ld0175_3",3.46573590279973,0.380795337302843,-4.94628777557352,0.458685912884129,3.09104245335832,3.19867311755068,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0013",3,26,"ld0013_3",3.25809653802148,-1.64755345416279,-5.68684158528757,-0.995987533359777,3.13549421592915,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0065",3,26,"ld0065_3",3.25809653802148,-0.72882306171944,-5.24385721195985,-0.125831176687129,3.13549421592915,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0075",3,26,"ld0075_3",3.25809653802148,-1.3848384066868,-5.60948344225279,-0.844032557168533,3.09104245335832,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0077",3,26,"ld0077_3",3.25809653802148,0.998709701003173,-5.38689440490967,-0.406799829714123,3.11351530921037,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0104",3,26,"ld0104_3",3.25809653802148,0.826606451636125,-5.52916627804886,-0.686265161318954,3.13549421592915,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0107",3,26,"ld0107_3",3.25809653802148,-0.360836962208546,-5.77362656547041,-1.16645969155923,3.13549421592915,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0115",3,26,"ld0115_3",3.25809653802148,0.561877321003633,-5.14152748676057,0.0751755996689563,3.15700042115011,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0119",3,26,"ld0119_3",3.25809653802148,0.12365975561675,-5.19154009496301,-0.0230644095986802,3.11351530921037,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0137",3,26,"ld0137_3",3.25809653802148,0.886567702476291,-5.30980975175611,-0.255382071025246,3.09104245335832,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0143",3,26,"ld0143_3",3.25809653802148,0.145381146037341,-4.76270602233122,0.819296442670739,3.15700042115011,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0175",3,26,"ld0175_3",3.25809653802148,0.464841427145989,-5.38663942028111,-0.40629896216945,3.13549421592915,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0013",3,28,"ld0013_3",3.3322045101752,-1.6032115541942,-4.58317907282208,1.17194210178492,3.46573590279973,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0065",3,28,"ld0065_3",3.3322045101752,-0.601791465626328,-5.15724793148801,0.0442958537164196,3.46573590279973,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0075",3,28,"ld0075_3",3.3322045101752,-1.53273245860948,-4.98533501251555,0.381985235656235,3.46573590279973,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0077",3,28,"ld0077_3",3.3322045101752,0.998709701003173,-4.88110196433452,0.58673071859225,3.46573590279973,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0104",3,28,"ld0104_3",3.3322045101752,0.859969395239437,-4.30308858614242,1.72212520552961,3.46573590279973,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0107",3,28,"ld0107_3",3.3322045101752,-0.0817389682386478,-4.94494011402162,0.461333131017867,3.46573590279973,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0115",3,28,"ld0115_3",3.3322045101752,NA,NA,NA,3.46573590279973,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0119",3,28,"ld0119_3",3.3322045101752,0.246034862081049,-4.5215152104171,1.29306872628772,3.46573590279973,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0137",3,28,"ld0137_3",3.3322045101752,1.08998602954746,-4.67720543080296,0.987245669996086,3.46573590279973,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0143",3,28,"ld0143_3",3.3322045101752,0.195853940256796,-5.27289467906379,-0.182869614391735,3.46573590279973,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0175",3,28,"ld0175_3",3.3322045101752,0.499621798123038,-5.27025871810095,-0.177691783466163,3.46573590279973,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0013",3,24,"ld0013_3",3.17805383034795,-1.82722221065208,-5.40932848349246,-0.450867199265477,3.23867845216438,3.3322045101752,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0065",3,24,"ld0065_3",3.17805383034795,-0.704862556090431,-5.4161092772438,-0.464186745374284,3.23867845216438,3.3322045101752,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0075",3,24,"ld0075_3",3.17805383034795,-1.35040307998272,-5.08315437535977,0.189838185986852,3.25809653802148,3.3322045101752,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
