"id","samp_period","series","avg_mass","t_22","t_24","t_26","t_28","t_30","t_32","z.log.mass"
"ld0018",8,"ld0018_8",1.21,-1.14362636538096,-0.923165347441211,-0.454783341202988,NA,2.09903718490853,0.962325514767668,0.198323344111812
"ld0018",9,"ld0018_9",1.15466666666667,-0.17280418205357,-1.00682303254825,-0.334198073502634,0.3406207224436,0.299758355862719,0.792299609350927,-0.200659236167873
"ld0018",10,"ld0018_10",1.141,-0.404148443375181,-0.456241144121914,-0.268670335660541,1.18930329160596,0.52316844176874,2.09683515318402,-0.302147692907921
"ld0020",1,"ld0020_1",1.33966666666667,0.574434834274406,0.0874467800796797,-0.45086588230873,1.17346436324014,0.450935544059666,1.75204133113749,1.06603917225372
"ld0020",2,"ld0020_2",1.14166666666667,-1.37021484753816,0.285649485701787,-0.567055130349531,0.498322535125061,0.63050362823479,0.314968185030586,-0.297168900708247
"ld0020",3,"ld0020_3",1.133,-1.37717889736377,0.311368994058751,-1.2252091268971,0.093870136275237,0.352459688424463,1.18730408488026,-0.362121147038748
"ld0020",4,"ld0020_4",1.142,-0.336485353629657,-0.103206279435638,0.186757674813577,NA,0.55699239262372,1.01307407906501,-0.294680594748818
"ld0020",5,"ld0020_5",1.10433333333333,-1.82136978078484,-1.09890326510737,-0.8368314473045,-0.488845153526218,1.20349124485978,0.787769606323833,-0.580559058372261
"ld0020",6,"ld0020_6",1.1835,-1.06664698240172,-0.874620268822068,-0.587708760350183,-0.127156822774644,0.678948593469755,0.702710634562833,0.00957292150737625
"ld0020",7,"ld0020_7",1.03966666666667,-1.8877389050937,-1.15146658546612,-0.0301892912159347,-0.543493890930444,0.20352744359489,-0.131204794257383,-1.09489300218328
"ld0020",8,"ld0020_8",1.061,-1.84225637694769,-0.834634569572059,-0.97087449470146,-0.382608518587248,-0.338584576641181,0.0983723086560317,-0.921762236331559
"ld0020",9,"ld0020_9",1.01466666666667,-1.59253786759181,-0.941451534110421,-0.65288116277465,-0.212067483281004,-0.0838611430911304,NA,-1.302359645315
"ld0020",10,"ld0020_10",1.01766666666667,-0.789986141357871,-0.996894491848461,-0.98662718998795,-0.0479618004470454,0.117280402786479,0.671161070600255,-1.27719537313186
"ld0027",1,"ld0027_1",1.48566666666667,-0.879903111355934,0.240107603399557,NA,0.847475129142077,1.84420983371039,0.659216162285516,1.94775355615079
"ld0027",2,"ld0027_2",1.475,0.0626285425389723,1.17775108473627,0.44449794137248,0.429662573039528,0.556645470686078,1.21101947254397,1.88633510889461
"ld0027",3,"ld0027_3",1.31316666666667,-0.624168970064884,-0.50878933744173,-0.234641468073447,0.455270572456486,0.917218696555481,0.961024338554083,0.895741740529765
"ld0027",4,"ld0027_4",1.50233333333333,NA,-0.772932716158712,NA,NA,0.421438481150075,0.775912711581731,2.04284258340668
"ld0027",5,"ld0027_5",1.43866666666667,-1.73687537781765,-0.105198803795582,0.350826142632137,0.341299822413908,0.631528591635942,0.995561945769069,1.67374373711707
"ld0027",6,"ld0027_6",1.338,NA,-0.457162674467967,0.350664143632498,-0.874891536882289,0.521504218093915,0.683841275765073,1.05542832561579
"ld0027",7,"ld0027_7",1.26233333333333,-2.1311241111364,-0.718093659027795,-0.434232669547474,-0.333669885957522,0.344723719002327,0.608144023177615,0.559229254557604
"ld0027",8,"ld0027_8",1.29,0.334068782911687,-1.11372723245477,0.32846495244897,-0.0226435901132241,-0.0671581827314437,0.599920450059311,0.744025949715252
"ld0027",9,"ld0027_9",1.24733333333333,-1.17516407632344,-0.255052255118284,0.361646560336762,NA,0.454429583639361,0.629696187934009,0.457337713141944
"ld0027",10,"ld0027_10",1.20833333333333,-0.440556631646035,-0.249474839859858,-0.587455562841432,0.15908383160628,0.101727682917684,0.944128112947911,0.186574628256555
"ld0042",1,"ld0042_1",1.449,1.36043888549719,1.23752977089437,0.26251325536672,1.77327416735522,0.833170559377324,1.98509108512267,1.73474698771763
"ld0042",2,"ld0042_2",1.37,-0.402658529456812,-0.963592310981163,0.0805458890154667,-0.338304329500128,1.25897452573035,0.705424556063344,1.25688389500089
"ld0042",3,"ld0042_3",1.32833333333333,-1.66940290917229,0.46132016315566,-0.938927988167545,1.48697589234638,1.784542830417,1.82574668743859,0.993623562242512
"ld0042",4,"ld0042_4",1.37933333333333,-1.09851865135227,0.818014765583846,0.389975298386358,-1.02878399805128,1.74204201155149,2.06314404040844,1.31475593499179
"ld0042",5,"ld0042_5",1.383,-0.457445428348555,-0.016745726500023,-0.424742068313344,0.550198406314111,0.835768350261084,1.89212916500413,1.33738430885574
"ld0042",6,"ld0042_6",1.34733333333333,-2.2884418010811,-1.59696393358032,1.69808223979743,-0.425974002057869,1.49704411514982,1.55045528174468,1.11467965062703
"ld0042",7,"ld0042_7",1.31566666666667,-1.58930243555524,-0.49311903325096,0.0699828756512152,-0.766552589348158,0.711289944043171,1.26142877463437,0.911953674669875
"ld0042",8,"ld0042_8",1.33366666666667,-1.58368115816499,-1.34168662500772,0.950949169168087,1.62593775280618,2.50731383820725,1.04264022946116,1.02777814639809
"ld0042",9,"ld0042_9",1.24133333333333,-1.32360060992478,-1.52083014763626,0.190706678791341,0.134840895456267,-0.0772160399782759,0.575425164237963,0.416237591702933
"ld0042",10,"ld0042_10",1.19633333333333,-1.34089088893624,-1.24771743204984,-1.21505730560432,NA,-0.132117503730097,0.249411980191009,0.101502418842622
"ld0043",1,"ld0043_1",1.128,-0.212138234286053,NA,0.0414501258872677,-0.230989810779116,0.379680435939213,0.594852340414306,-0.399819978963176
"ld0043",2,"ld0043_2",1.09033333333333,-1.82674398016339,-1.19613916933615,-0.21311190252314,0.650780454529873,1.33998954521611,1.82400028342421,-0.689307515304535
"ld0043",3,"ld0043_3",1.06566666666667,-2.09043844134023,-0.909866395771226,-0.629013804719176,-0.369273086769628,0.326672446413345,0.43508074908545,-0.884354123609005
"ld0043",4,"ld0043_4",1.047,-1.01483725476862,1.16619452086643,-0.783475595600407,0.912233087121723,0.00824915871752183,0.0922700109200096,-1.03498182132136
"ld0043",5,"ld0043_5",1.07866666666667,-1.54324614989571,-0.782311182313045,-1.04386203009869,-0.463997148315444,0.0834512968676888,-1.65185634924855,-0.78100325749997
"ld0049",1,"ld0049_1",1.425,-1.16299602641426,0.38019377395097,0.214078967338843,0.872049203709084,1.12214352863291,0.384299672956803,1.59238556568571
"ld0049",2,"ld0049_2",1.42233333333333,1.9195697997324,-0.450444940383109,-0.0755584520728074,0.236209741301878,0.353219834875557,0.883869039316873,1.5764198536827
"ld0049",3,"ld0049_3",1.38433333333333,-1.68366094584752,-1.05263133450076,-0.363706136764905,-0.295336704505888,-0.0188306715479122,0.707009964391728,1.34559793705431
"ld0049",4,"ld0049_4",1.40566666666667,-1.4390453594441,-0.178785728357678,-0.848492877643101,-1.45312616566886,1.05044896983971,0.551635347223998,1.47595084508776
"ld0049",5,"ld0049_5",1.39633333333333,-1.25168891321327,-0.933594224339746,-0.784705216562203,-0.0550567876467723,0.624000252011031,0.344496796568157,1.41916658175664
"ld0049",6,"ld0049_6",1.35833333333333,-1.79684132656097,NA,NA,-0.507310547787849,-0.18579062263596,0.7506211234688,1.18398687888005
"ld0049",7,"ld0049_7",1.34233333333333,-1.53919144369221,-0.787169895821736,-0.0658218837926516,-2.25047223620492,0.95273640957841,0.892211218244292,1.08298909979503
"ld0049",8,"ld0049_8",1.29533333333333,-2.62468564148483,-0.980695629426416,-0.546868540873201,-0.0363672936795269,0.493390880813878,0.408540210199315,0.779193372488909
"ld0049",9,"ld0049_9",1.24433333333333,-1.43743359985396,-0.913984834243944,-0.36472053608828,-0.392368456715926,-0.0807568367054162,0.177064586359969,0.436812424820731
"ld0049",10,"ld0049_10",1.24366666666667,0.0932243190892946,-0.888038916453757,-0.93420105965797,-0.448560367376533,0.347929453203657,0.441074826419666,0.432244529747049
"ld0051",1,"ld0051_1",1.34666666666667,1.54249430477564,0.466179319762295,0.661586942198232,2.15406621668717,0.615803144730498,2.28564299314265,1.11046104524347
"ld0051",2,"ld0051_2",1.297,0.429478905315265,1.01654682576186,0.122737591060926,0.209960047948048,1.12369264988782,1.00646489751507,0.790153502587803
"ld0051",3,"ld0051_3",1.27,1.33319602658303,0.765275693963507,0.199707865855037,0.228136607976267,2.02928765149458,1.32839167705526,0.610840552452716
"ld0051",4,"ld0051_4",1.29366666666667,-1.03497921475945,0.49102626068656,0.339250954476383,0.633104473163795,NA,2.51245524658772,0.768219131236252
"ld0051",5,"ld0051_5",1.31366666666667,-0.135771840573185,0.417194833391071,-0.135771840573185,0.183590330165261,1.8792597398907,1.37119951078311,0.898986595084591
"ld0051",6,"ld0051_6",1.25733333333333,-1.12564866894845,-0.413095373269513,0.073018928113052,-0.0396403757060445,1.54004435911683,NA,0.525400560847897
"ld0051",7,"ld0051_7",1.176,-1.2361743609175,-0.608823525226193,-0.0721964216113605,1.15146294350916,0.00651371993550316,1.10649117910079,-0.0446147498896371
"ld0051",8,"ld0051_8",1.17166666666667,-1.83698097626177,-1.44285031936532,1.10580545440829,0.997766028735586,-0.159090839379587,0.202838963150175,-0.0760809210912236
"ld0051",9,"ld0051_9",1.14133333333333,-2.24108195851581,-0.930431724462589,0.57301083210308,1.05481029308527,-0.332386200679321,0.41341363931855,-0.299657933286452
"ld0051",10,"ld0051_10",1.112,-1.61764393585759,-1.04471712546655,-1.35523030017307,-0.903160172328786,0.762152347213957,0.0626278665337574,-0.521589078515741
"ld0065",1,"ld0065_1",1.11133333333333,1.28712991688471,-0.86907946241378,0.0471422343414853,1.18262732768758,-0.234746462737282,0.38979532165108,-0.526700738041349
"ld0065",2,"ld0065_2",1.12833333333333,-0.519342606725631,-0.545842221791609,-0.333167060961318,-0.00717763641559185,0.379761543640841,1.7968338826195,-0.397301529542136
"ld0065",3,"ld0065_3",1.09133333333333,-1.03469555124061,-0.464186745374284,-0.125831176687129,0.0442958537164196,1.27899763180622,0.64188986356192,-0.681493587786951
"ld0065",4,"ld0065_4",1.07566666666667,-1.24006875213726,-0.165946745198536,0.695430389456115,0.090907812619389,0.152834723879706,0.25350091643468,-0.80474247384478
"ld0065",5,"ld0065_5",1.10533333333333,-0.33279581392481,-1.10870085747213,-1.15928659467188,-0.116143799307387,-0.317911275937191,0.538477862547118,-0.572844145789307
"ld0065",6,"ld0065_6",1.14933333333333,0.373773011932831,-0.919330181554037,0.572930807203971,1.40551641033511,0.470872730175842,1.05787206950816,-0.240120843704452
"ld0065",7,"ld0065_7",1.06166666666667,-0.98662718998795,0.271231261573973,0.83681698903331,-0.213269041186438,0.848242033651878,0.704920338039341,-0.916408158263873
"ld0065",8,"ld0065_8",1.1,-0.843923162874416,-0.709991130074186,-0.281014096218323,0.547825192905173,1.52311689071037,1.10111361649692,-0.614071273337848
"ld0065",9,"ld0065_9",1.09433333333333,-0.813902766348415,-0.927099759493508,-0.327753725340402,0.502324139643035,0.60245115041659,1.54262875871719,-0.658094693107459
"ld0065",10,"ld0065_10",1.11433333333333,-0.615416497733253,-0.261419928266635,0.141243869103913,0.759669573369919,0.886732211165651,1.48582616634161,-0.503722372161269
"ld0069",1,"ld0069_1",1.423,2.27404391298178,0.510081210199202,-0.375187410265758,2.06512721327237,1.50379700608555,1.41767323282797,1.5804140861848
"ld0069",2,"ld0069_2",1.42366666666667,-1.10236818196867,-0.227509479628018,0.197986961048972,0.659569879036801,1.08764957741558,NA,1.58440644785193
"ld0069",3,"ld0069_3",1.31533333333333,-1.55246340995844,-1.17723120263918,-1.02462725195428,0.010043821851194,1.20154542625278,0.135108361038198,0.909793864192465
"ld0069",4,"ld0069_4",1.355,-0.729690341965859,-1.10259939388323,-1.01998948205991,0.174410401074985,1.78944499391568,1.30334252131727,1.16304413614902
"ld0069",5,"ld0069_5",1.405,-0.777967362447069,-0.228364187437642,-0.182818676148431,-0.198648428164485,1.96959423428151,2.40087920606673,1.47190734785657
"ld0069",6,"ld0069_6",1.34966666666667,-1.05282336644147,0.0718273415319499,-0.524057943153281,1.81027515847506,1.45263109635728,1.84677917189614,1.12942834891181
"ld0069",7,"ld0069_7",1.31,1.35058702565457,-0.839835970831897,1.26109422640898,0.624686140094912,2.40601155747576,0.462187165947643,0.875162259401721
"ld0069",8,"ld0069_8",1.32266666666667,-1.40788894024469,-0.603778557736528,-0.399871565439594,0.950838635737748,1.06821065919117,1.36524865304226,0.957183732051543
"ld0069",9,"ld0069_9",1.317,0.0386676742775382,-1.27316562036858,-0.474160826414093,0.782219908787826,0.674377174963652,2.3143870725159,0.920587448012256
"ld0069",10,"ld0069_10",1.446,1.25910798165558,-0.550128019128584,1.19238282353981,1.20310053310407,1.50224881421899,2.5347602926898,1.71708129848537
"ld0075",1,"ld0075_1",1.01933333333333,-0.917930393999862,-0.9581253178108,-0.436971207610232,0.281573176005461,-0.141552249632493,0.497565062069377,-1.26324725677522
"ld0075",2,"ld0075_2",1.00833333333333,-1.11162074570088,NA,0.350114123029161,-0.667784177467591,-0.423239055223952,0.648164289074543,-1.35572945159732
"ld0075",3,"ld0075_3",1.00166666666667,0.527257476611112,0.189838185986852,-0.844032557168533,0.381985235656235,-0.0034739431140392,0.415796128654404,-1.41227156277204
"ld0075",4,"ld0075_4",0.959666666666667,-1.02293893557723,0.448216493675401,0.860049033235634,0.545435627125783,-0.0606199945118612,-0.257043118371831,-1.77738012826653
"ld0075",5,"ld0075_5",1.02033333333333,-0.977258440259652,-0.221494729783618,-0.247493211826043,-1.11051798553372,-0.955186969395322,0.983717302151442,-1.25488932964355
