"id","samp_period","series","avg_mass","t_22","t_24","t_26","t_28","t_30","t_32","z.log.mass"
"ld0043",3,"ld0043_3",1.06566666666667,-1.12972680840506,-0.437271057405817,-0.539750205598454,-0.621185861126066,-0.444367965465036,-0.491838217139713,-0.884354123609005
"ld0043",4,"ld0043_4",1.047,-0.0704766913652039,1.91836672324429,-0.725690751744622,0.868244340856145,-0.848236654258353,-0.92327166023182,-1.03498182132136
"ld0043",5,"ld0043_5",1.07866666666667,-0.59085282240344,-0.292538367949083,-1.03914300141388,-0.731278875888803,-0.752854846134524,-3.1182858677275,-0.78100325749997
"ld0049",1,"ld0049_1",1.425,-0.216383183627779,1.02651762565039,0.475161829241894,0.821540633291494,0.56455906771072,-0.555747109362137,1.59238556568571
"ld0049",2,"ld0049_2",1.42233333333333,2.81932210648675,0.0840193001556871,0.126497349550736,0.0825363910835143,-0.410696876121336,0.0729698699993785,1.5764198536827
"ld0049",3,"ld0049_3",1.38433333333333,-0.729133061308864,-0.599261719976625,-0.220373792864025,-0.535253320953806,-0.882583060330556,-0.149610437856136,1.34559793705431
"ld0049",4,"ld0049_4",1.40566666666667,-0.488236071083816,0.392262039171825,-0.803958321109098,-1.88089380722355,0.473626059440655,-0.345152171503469,1.47595084508776
"ld0049",5,"ld0049_5",1.39633333333333,-0.303727779278431,-0.464194241104743,-0.727170965018629,-0.255988052950437,-0.0672555003012398,-0.60583974093261,1.41916658175664
"ld0049",6,"ld0049_6",1.35833333333333,-0.840592896993374,-1.13240242555719,-2.2137857364091,-0.781619862642559,-1.09434488533671,-0.0947250144340204,1.18398687888005
"ld0049",7,"ld0049_7",1.34233333333333,-0.586859755015417,-0.298051389756249,0.138218195290467,-2.80760906079277,0.349693404021728,0.0834686513292971,1.08298909979503
"ld0049",8,"ld0049_8",1.29533333333333,-1.65585249174048,-0.517638650396723,-0.440864033583355,-0.234266193671326,-0.232912465503808,-0.525239959846032,0.779193372488909
"ld0049",9,"ld0049_9",1.24433333333333,-0.486648813133742,-0.441944113569954,-0.221594923106802,-0.648028448563249,-0.961126433540277,-0.816556170998983,0.436812424820731
"ld0049",10,"ld0049_10",1.24366666666667,1.02074035678391,-0.412504137261747,-0.907133521151249,-0.713337481442001,-0.417406873761607,-0.484294563646534,0.432244529747049
"ld0051",1,"ld0051_1",1.34666666666667,2.44797883618141,1.12408258565697,1.01387031355632,2.31156455786329,-0.0776522115256074,1.83712745319629,1.11046104524347
"ld0051",2,"ld0051_2",1.297,1.35188326947475,1.74856642424996,0.365205410285714,0.0520276921240345,0.566523878684597,0.227258949432346,0.790153502587803
"ld0051",3,"ld0051_3",1.27,2.2418622676618,1.463457366752,0.457861949165561,0.0731533940720506,1.71512537866686,0.63240955721041,0.610840552452716
"ld0051",4,"ld0051_4",1.29366666666667,-0.090312457394528,1.1522755891983,0.62584341539838,0.543827185218142,2.89646108351623,2.12257472933167,0.768219131236252
"ld0051",5,"ld0051_5",1.31366666666667,0.795225349964969,1.06850150620162,0.0540126898870354,0.0213794948046507,1.52483912045908,0.686283981317879,0.898986595084591
"ld0051",6,"ld0051_6",1.25733333333333,-0.179603573061449,0.126398620857995,0.305354263348713,-0.238070332366232,1.0945990081764,2.22255930975572,0.525400560847897
"ld0051",7,"ld0051_7",1.176,-0.288449076037598,-0.0956876511733248,0.13054454968091,1.14628917636196,-0.850437779026729,0.353143813177194,-0.0446147498896371
"ld0051",8,"ld0051_8",1.17166666666667,-0.880122351938505,-1.04203031896487,1.54861895461078,0.967654978978337,-1.06048050772524,-0.784118656988598,-0.0760809210912236
"ld0051",9,"ld0051_9",1.14133333333333,-1.27808027360357,-0.460605856904535,0.907242712046383,1.03395465970035,-1.28027778087237,-0.519106662167468,-0.299657933286452
"ld0051",10,"ld0051_10",1.112,-0.664119628419914,-0.590281728274294,-1.41396700066904,-1.24169598107769,0.107968196267569,-0.96057682891362,-0.521589078515741
"ld0065",1,"ld0065_1",1.11133333333333,2.19649644555347,-0.390991470711769,0.274203992819725,1.18250997339532,-1.15643748884435,-0.548830737223724,-0.526700738041349
"ld0065",2,"ld0065_2",1.12833333333333,0.417485548249908,-0.0242248455031632,-0.183610963679399,-0.200340522457119,-0.377032990559017,1.22195244818808,-0.397301529542136
"ld0065",3,"ld0065_3",1.09133333333333,-0.0900331060705648,0.0684269277199281,0.06597922518022,-0.14051547255412,0.763503251218334,-0.231565249032298,-0.681493587786951
"ld0065",4,"ld0065_4",1.07566666666667,-0.292284265517519,0.406830009481572,1.05461093316651,-0.0863407359995369,-0.664853136541919,-0.720359682995324,-0.80474247384478
"ld0065",5,"ld0065_5",1.10533333333333,0.601196494811348,-0.662881956548637,-1.17809067548251,-0.326986415634776,-1.2619186686407,-0.361711101211903,-0.572844145789307
