date,samp_period,batch,ch_num,incb_num,incb_temp_id,incb_temp,id,tc,key,body_temp,ch_mass,ch_lizmass,t_flush,t_samp,t_diff,ch_vol,co2_samp_control,co2_samp_1,co2_samp_2,defecate,air_collect_notes,fms_notes,co2_warthog_notes,,,
20/2/17,8,1,18,2,1,22,ld0142,tc0331,R,22.5,18.194,19.191,08:46,10:16,90,146.33,2.17E-05,1.29E-03,1.17E-03,,,,,,,
20/2/17,8,1,19,2,1,22,ld0049,tc01(12)0,S,22.5,18.119,19.391,08:47,10:17,90,146.33,NA,9.18E-04,9.00E-04,,,"BadBLPT1, BadAll",,,,
20/2/17,8,1,20,2,1,22,ld0011,tc0015,T,21.5,18.535,19.616,08:48,10:18,90,146.33,2.46E-04,2.21E-03,2.05E-03,,,,,,,
20/2/17,8,1,21,2,1,22,ld0118,tc0251,U,22.5,18.375,19.658,08:49,10:19,90,146.33,NA,1.92E-03,2.11E-03,,,,,,,
20/2/17,8,1,1,1,2,24,ld0089,tc0204,A,22,18.058,19.176,10:29,11:59,90,146.33,4.46E-04,2.46E-03,1.56E-03,,,T2S1B4BL,,,,
20/2/17,8,1,2,1,2,24,ld0140,tc0325,B,23.5,18.091,19.136,10:30,12:00,90,146.33,1.50E-04,2.41E-03,2.50E-03,,,T2S1B4BL,,,,
20/2/17,8,1,3,1,2,24,ld0088,tc0203,C,22,17.790,18.980,10:31,12:01,90,146.33,6.31E-05,2.48E-03,2.32E-03,,,,,,,
20/2/17,8,1,4,1,2,24,ld0027,tc0043,D,22,18.144,19.409,10:32,12:02,90,146.33,3.79E-04,2.36E-03,2.13E-03,,,BadPBL,,,,
20/2/17,8,1,5,1,2,24,ld0170,tc0415,E,23.5,18.221,19.330,10:33,12:03,90,146.33,NA,1.62E-03,1.90E-03,,,,BadBL,,,
20/2/17,8,1,6,1,2,24,ld0020,tc0032,F,22,18.668,19.714,10:34,12:04,90,146.33,3.63E-04,1.83E-04,2.28E-03,,,,,,,
20/2/17,8,1,7,1,2,24,ld0095,tc0214,G,22,17.642,18.868,10:35,12:05,90,146.33,1.85E-04,2.54E-03,4.23E-03,,,BadT2S1,,,,
20/2/17,8,1,8,1,2,24,ld0051,tc0140,H,24,18.372,19.516,10:36,12:06,90,146.33,1.56E-04,1.83E-03,1.75E-03,,,,,,,
20/2/17,8,1,9,1,2,24,ld0146,tc0340,I,22.5,18.383,19.580,10:37,12:07,90,146.33,3.94E-05,7.09E-04,6.71E-04,,,BadPlugsT2,,,,
20/2/17,8,1,10,1,2,24,ld0154,tc02(A)0,J,22,18.207,19.350,10:38,12:08,90,146.33,1.66E-04,1.76E-03,1.79E-03,,,,,,,
20/2/17,8,1,11,2,2,32,ld0155,tc1342,K,22,17.872,18.673,11:31,13:01,90,146.33,NA,5.47E-03,6.13E-03,,,,,,,
20/2/17,8,1,12,2,2,32,ld0105,tc0230,L,22.5,17.738,18.986,11:32,13:02,90,146.33,NA,0.0120984,0.0114151,,,,,,,
20/2/17,8,1,13,2,2,32,ld0150,tc0344,M,22,18.540,19.837,11:33,13:03,90,146.33,5.30E-04,5.18E-03,5.22E-03,,,BadDPT1S2,,,,
20/2/17,8,1,14,2,2,32,ld0042,tc0103,N,22.5,18.677,19.990,11:34,13:04,90,146.33,NA,5.94E-03,5.68E-03,1,,,,,,
20/2/17,8,1,15,2,2,32,ld0133,tc0314,O,21.5,17.612,18.722,11:35,13:05,90,146.33,1.07E-04,4.05E-03,3.62E-03,,,,,,,
20/2/17,8,1,16,2,2,32,ld0002,tc0002,P,22,18.396,19.425,11:36,13:06,90,146.33,1.58E-03,0.0084782,0.0081203,,,Hit9,,,,
20/2/17,8,1,17,2,2,32,ld0018,tc0A30,Q,23,18.123,19.308,11:37,13:07,90,146.33,1.43E-04,5.72E-03,5.84E-03,1,,,,,,
20/2/17,8,1,18,2,2,32,ld0142,tc0331,R,22.5,18.194,19.191,11:38,13:08,90,146.33,NA,4.60E-03,4.11E-03,,,,,,,
20/2/17,8,1,19,2,2,32,ld0049,tc01(12)0,S,22.5,18.119,19.391,11:39,13:09,90,146.33,NA,4.30E-03,4.08E-03,,,"BadBLPT1, BadAll",,,,
20/2/17,8,1,20,2,2,32,ld0011,tc0015,T,21.5,18.535,19.616,11:40,13:10,90,146.33,8.02E-04,5.55E-03,5.42E-03,,,,,,,
20/2/17,8,1,21,2,2,32,ld0118,tc0251,U,22.5,18.375,19.658,11:41,13:11,90,146.33,NA,5.01E-03,5.58E-03,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
21/2/17,8,2,1,1,1,24,ld0069,tc0142,A,22.5,18.057,19.423,07:48,09:18,90,146.33,NA,2.57E-03,1.77E-03,1,,,BadBL,,,
21/2/17,8,2,2,1,1,24,ld0092,tc0212,B,25.5,18.096,19.411,07:49,09:19,90,146.33,3.16E-04,6.58E-03,6.49E-03,,,,,,,
21/2/17,8,2,3,1,1,24,ld0153,tc0350,C,22.5,17.803,18.817,07:50,09:20,90,146.33,3.42E-04,2.28E-03,2.40E-03,1,,,,,,
21/2/17,8,2,4,1,1,24,ld0006,tc0010,D,22.5,18.205,19.249,07:51,09:21,90,146.33,5.79E-04,2.53E-03,2.23E-03,1,,,,,,
21/2/17,8,2,5,1,1,24,ld0119,tc0252,E,23.5,18.307,18.512,07:52,09:22,90,146.33,3.54E-04,3.77E-03,3.86E-03,,,,,,,
21/2/17,8,2,6,1,1,24,ld0043,tc0104,F,NA,NA,NA,NA,NA,NA,146.33,NA,NA,NA,,,,,,,
21/2/17,8,2,7,1,1,24,ld0111,tc0242,G,22,17.751,18.746,07:53,09:23,90,146.33,1.37E-04,NA,1.79E-03,,,,,,,
21/2/17,8,2,8,1,1,24,ld0115,tc0244,H,24,18.426,18.589,07:54,09:24,90,146.33,1.17E-04,2.63E-03,2.29E-03,1,,,,,,
21/2/17,8,2,9,1,1,24,ld0128,tc0305,I,22,18.404,19.526,07:55,09:25,90,146.33,5.40E-04,2.12E-03,1.98E-03,,,,,,,
21/2/17,8,2,10,1,1,24,ld0107,tc0232,J,22,18.222,19.438,07:56,09:26,90,146.33,NA,2.35E-03,2.33E-03,1,,,,,,
21/2/17,8,2,11,2,1,30,ld0171,tc0311,K,23.5,17.849,19.934,08:49,10:19,90,146.33,2.25E-04,3.29E-03,3.04E-03,,,,,,,
21/2/17,8,2,12,2,1,30,ld0065,tc0134,L,23,17.773,18.901,08:50,10:20,90,146.33,1.07E-03,0.0082351,0.0086464,1,,?PT2BL,,,,
21/2/17,8,2,13,2,1,30,ld0175,tc0234,M,22.5,18.518,19.808,08:51,10:21,90,146.33,5.72E-04,3.75E-03,4.26E-03,,,,,,,
21/2/17,8,2,14,2,1,30,ld0138,tc0323,N,24,18.657,19.759,08:52,10:22,90,146.33,8.90E-04,6.03E-03,6.50E-03,1,,,,,,
21/2/17,8,2,15,2,1,30,ld0137,tc0322,O,23,17.639,18.938,08:53,10:23,90,146.33,5.83E-04,4.18E-03,4.20E-03,,,,,,,
21/2/17,8,2,16,2,1,30,ld0143,tc0333,P,23,18.399,19.575,08:54,10:24,90,146.33,5.21E-04,6.11E-03,6.10E-03,,,,,,,
21/2/17,8,2,17,2,1,30,ld0104,tc0225,Q,24.5,18.107,19.342,08:55,10:25,90,146.33,1.10E-03,0.0089762,0.0087607,1,,?PT2S2,,,,
21/2/17,8,2,18,2,1,30,ld0013,tc0021,R,23,18.214,19.259,08:56,10:26,90,146.33,NA,4.29E-03,4.10E-03,,FST1BL,BadBL,,,,
21/2/17,8,2,19,2,1,30,ld0075,tc0145,S,23,18.139,19.140,08:57,10:27,90,146.33,NA,4.83E-03,4.99E-03,,,,,,,
21/2/17,8,2,20,2,1,30,ld0076,tc0150,T,26,18.546,19.856,08:58,10:28,90,146.33,4.75E-04,3.86E-03,5.84E-03,1,,,,,,
21/2/17,8,2,21,2,1,30,ld0077,tc0151,U,24,18.359,19.657,08:59,10:29,90,146.33,NA,4.58E-03,4.42E-03,,,,,,,
21/2/17,8,2,1,1,2,32,ld0069,tc0142,A,22.5,18.057,19.423,10:38,12:08,90,146.33,1.20E-03,7.39E-03,0.0082028,1,,,,,,
21/2/17,8,2,2,1,2,32,ld0092,tc0212,B,25.5,18.096,19.411,10:39,12:09,90,146.33,1.37E-03,0.0157867,0.0142341,,,,,,,
21/2/17,8,2,3,1,2,32,ld0153,tc0350,C,22.5,17.803,18.817,10:40,12:10,90,146.33,1.09E-03,6.58E-03,6.42E-03,1,,,,,,
21/2/17,8,2,4,1,2,32,ld0006,tc0010,D,22.5,18.205,19.249,10:41,12:11,90,146.33,1.12E-03,5.80E-03,7.04E-03,1,,,,,,
21/2/17,8,2,5,1,2,32,ld0119,tc0252,E,23.5,18.307,18.512,10:42,12:12,90,146.33,9.89E-04,7.74E-03,0.0099036,,,,,,,
21/2/17,8,2,6,1,2,32,ld0043,tc0104,F,NA,NA,NA,NA,NA,NA,146.33,NA,NA,NA,,,,,,,
21/2/17,8,2,7,1,2,32,ld0111,tc0242,G,22,17.751,18.746,10:43,12:13,90,146.33,3.45E-04,4.65E-03,4.59E-03,,,,,,,
21/2/17,8,2,8,1,2,32,ld0115,tc0244,H,24,18.426,18.589,10:44,12:14,90,146.33,2.15E-04,0.0088035,0.0087095,1,,,,,,
21/2/17,8,2,9,1,2,32,ld0128,tc0305,I,22,18.404,19.526,10:45,12:15,90,146.33,3.03E-04,4.05E-03,4.20E-03,,,,,,,
21/2/17,8,2,10,1,2,32,ld0107,tc0232,J,22,18.222,19.438,10:46,12:16,90,146.33,3.44E-04,7.03E-03,7.13E-03,1,,,,,,
21/2/17,8,2,11,2,2,26,ld0171,tc0311,K,23.5,17.849,19.934,11:40,13:10,90,146.33,1.37E-03,3.11E-03,2.94E-03,,,,BadBL,,,
21/2/17,8,2,12,2,2,26,ld0065,tc0134,L,23,17.773,18.901,11:41,13:11,90,146.33,6.56E-04,3.38E-03,3.68E-03,1,,?PT2BL,,,,
21/2/17,8,2,13,2,2,26,ld0175,tc0234,M,22.5,18.518,19.808,11:42,13:12,90,146.33,7.61E-04,3.58E-03,3.46E-03,,,,,,,
21/2/17,8,2,14,2,2,26,ld0138,tc0323,N,24,18.657,19.759,11:43,13:13,90,146.33,1.87E-03,7.28E-03,7.22E-03,1,,,,,,
21/2/17,8,2,15,2,2,26,ld0137,tc0322,O,23,17.639,18.938,11:44,13:14,90,146.33,4.53E-04,3.84E-03,3.93E-03,,,,,,,
21/2/17,8,2,16,2,2,26,ld0143,tc0333,P,23,18.399,19.575,11:45,13:15,90,146.33,4.48E-04,3.09E-03,2.37E-03,,,,,,,
21/2/17,8,2,17,2,2,26,ld0104,tc0225,Q,24.5,18.107,19.342,11:46,13:16,90,146.33,9.33E-04,6.51E-03,0.0087373,1,,?PT2S2,BadS2,,,
21/2/17,8,2,18,2,2,26,ld0013,tc0021,R,23,18.214,19.259,11:47,13:17,90,146.33,3.17E-04,3.31E-03,3.88E-03,,FST1BL,BadBL,,,,
21/2/17,8,2,19,2,2,26,ld0075,tc0145,S,23,18.139,19.140,11:48,13:18,90,146.33,NA,NA,2.77E-03,,,,"BadBL, NoS1",,,
21/2/17,8,2,20,2,2,26,ld0076,tc0150,T,26,18.546,19.856,11:49,13:19,90,146.33,1.06E-03,4.93E-03,4.66E-03,1,,,,,,
21/2/17,8,2,21,2,2,26,ld0077,tc0151,U,24,18.359,19.657,11:50,13:20,90,146.33,6.42E-04,3.89E-03,3.71E-03,,,,,,,
22/2/17,8,2,1,1,1,26,ld0069,tc0142,A,23,18.066,19.375,07:28,08:58,90,146.33,NA,2.38E-03,2.85E-03,,,,BadBL,,,
22/2/17,8,2,2,1,1,26,ld0092,tc0212,B,24.5,18.079,19.386,07:29,08:59,90,146.33,2.83E-04,3.32E-03,2.48E-03,1,,,,,,
22/2/17,8,2,3,1,1,26,ld0153,tc0350,C,23,17.772,18.759,07:30,09:00,90,146.33,1.28E-04,2.16E-03,2.32E-03,,,,,,,
22/2/17,8,2,4,1,1,26,ld0006,tc0010,D,23,18.181,19.193,07:31,09:01,90,146.33,2.90E-04,2.31E-03,2.17E-03,,,,,,,
22/2/17,8,2,5,1,1,26,ld0119,tc0252,E,25.5,18.278,19.467,07:32,09:02,90,146.33,2.17E-03,3.17E-03,3.31E-03,,,BadT1S2,,,,
22/2/17,8,2,6,1,1,26,ld0043,tc0104,F,NA,NA,NA,NA,NA,NA,146.33,NA,NA,NA,,,,,,,
22/2/17,8,2,7,1,1,26,ld0111,tc0242,G,24,17.741,18.754,07:33,09:03,90,146.33,2.84E-04,2.33E-03,2.20E-03,,,BadT1S2,BadT1S2,,,
22/2/17,8,2,8,1,1,26,ld0115,tc0244,H,25,18.426,19.574,07:34,09:04,90,146.33,9.96E-05,3.08E-03,2.64E-03,,,,,,,
22/2/17,8,2,9,1,1,26,ld0128,tc0305,I,24,18.398,19.527,07:35,09:05,90,146.33,5.60E-06,1.89E-03,1.92E-03,,,,,,,
22/2/17,8,2,10,1,1,26,ld0107,tc0232,J,23,18.208,19.435,07:36,09:06,90,146.33,1.29E-04,2.58E-03,2.66E-03,,,,,,,
22/2/17,8,2,11,2,1,28,ld0171,tc0311,K,25,17.585,18.931,08:28,09:58,90,146.33,2.54E-04,2.77E-03,NA,,,"SOT2S2, HitLT2",,,,
22/2/17,8,2,12,2,1,28,ld0065,tc0134,L,24,17.825,18.909,08:29,09:59,90,146.33,3.60E-04,4.50E-03,4.97E-03,,,,,,,
22/2/17,8,2,13,2,1,28,ld0175,tc0234,M,23.5,18.534,19.813,08:30,10:00,90,146.33,8.63E-04,3.17E-03,3.26E-03,,,HitL,,,,
22/2/17,8,2,14,2,1,28,ld0138,tc0323,N,25.5,18.638,19.675,08:31,10:01,90,146.33,8.60E-04,3.28E-03,2.69E-03,,,,,,,
22/2/17,8,2,15,2,1,28,ld0137,tc0322,O,24,17.618,18.893,08:32,10:02,90,146.33,7.75E-04,3.39E-03,3.39E-03,,,,,,,
22/2/17,8,2,16,2,1,28,ld0143,tc0333,P,23.5,18.386,19.584,08:33,10:03,90,146.33,5.12E-04,3.59E-03,3.84E-03,,,"BadPT1BL, BadT1",,,,
22/2/17,8,2,17,2,1,28,ld0104,tc0225,Q,24,18.093,19.314,08:34,10:04,90,146.33,5.23E-04,3.44E-03,4.59E-03,1,,,,,,
22/2/17,8,2,18,2,1,28,ld0013,tc0021,R,23,18.193,19.226,08:35,10:05,90,146.33,4.57E-04,3.52E-03,3.35E-03,,,,,,,
22/2/17,8,2,19,2,1,28,ld0075,tc0145,S,23.5,18.129,19.145,08:36,10:06,90,146.33,1.14E-04,1.92E-03,2.08E-03,,,,,,,
22/2/17,8,2,20,2,1,28,ld0076,tc0150,T,24.5,18.580,19.870,08:37,10:07,90,146.33,8.90E-04,4.75E-03,6.37E-03,,,,,,,
22/2/17,8,2,21,2,1,28,ld0077,tc0151,U,25,18.363,19.647,08:38,10:08,90,146.33,5.27E-04,3.41E-03,3.97E-03,,,,,,,
22/2/17,8,2,1,1,2,22,ld0069,tc0142,A,23,18.066,19.375,10:18,11:48,90,146.33,1.64E-04,1.87E-03,1.78E-03,,,,,,,
22/2/17,8,2,2,1,2,22,ld0092,tc0212,B,24.5,18.079,19.386,10:19,11:49,90,146.33,NA,2.01E-03,2.22E-03,1,,,,,,
22/2/17,8,2,3,1,2,22,ld0153,tc0350,C,23,17.772,18.759,10:20,11:50,90,146.33,NA,1.44E-03,1.25E-03,,,,,,,
22/2/17,8,2,4,1,2,22,ld0006,tc0010,D,23,18.181,19.193,10:21,11:51,90,146.33,8.45E-05,1.55E-03,1.66E-03,,,,,,,
22/2/17,8,2,5,1,2,22,ld0119,tc0252,E,25.5,18.278,19.467,10:22,11:52,90,146.33,8.27E-04,2.87E-03,2.74E-03,,,BadT1S2,,,,
22/2/17,8,2,6,1,2,22,ld0043,tc0104,F,NA,NA,NA,NA,NA,NA,146.33,NA,NA,NA,,,,,,,
22/2/17,8,2,7,1,2,22,ld0111,tc0242,G,24,17.741,18.754,10:23,11:53,90,146.33,NA,1.43E-03,1.32E-03,,,BadT1S2,BadBL,,,
22/2/17,8,2,8,1,2,22,ld0115,tc0244,H,25,18.426,19.574,10:24,11:54,90,146.33,NA,1.70E-03,1.70E-03,,,,BadBL,,,
22/2/17,8,2,9,1,2,22,ld0128,tc0305,I,24,18.398,19.527,10:25,11:55,90,146.33,NA,1.80E-03,1.56E-03,,,,,,,
22/2/17,8,2,10,1,2,22,ld0107,tc0232,J,23,18.208,19.435,10:26,11:56,90,146.33,NA,2.17E-03,1.79E-03,,,,,,,
22/2/17,8,2,11,2,2,24,ld0171,tc0311,K,25,17.585,18.931,11:20,12:50,90,146.33,NA,2.29E-03,2.03E-03,,,"SOT2S2, HitLT2",,,,
22/2/17,8,2,12,2,2,24,ld0065,tc0134,L,24,17.825,18.909,11:21,12:51,90,146.33,NA,2.43E-03,1.84E-03,,,,,,,
22/2/17,8,2,13,2,2,24,ld0175,tc0234,M,23.5,18.534,19.813,11:22,12:52,90,146.33,2.13E-04,2.28E-03,2.49E-03,,,HitL,BadBL,,,
22/2/17,8,2,14,2,2,24,ld0138,tc0323,N,25.5,18.638,19.675,11:23,12:53,90,146.33,5.92E-04,2.31E-03,2.27E-03,,,,,,,
22/2/17,8,2,15,2,2,24,ld0137,tc0322,O,24,17.618,18.893,11:24,12:54,90,146.33,3.32E-04,2.99E-03,2.73E-03,,,,,,,
22/2/17,8,2,16,2,2,24,ld0143,tc0333,P,23.5,18.386,19.584,11:25,12:55,90,146.33,1.06E-04,2.30E-03,1.67E-03,,,"BadPT1BL, BadT1",,,,
22/2/17,8,2,17,2,2,24,ld0104,tc0225,Q,24,18.093,19.314,11:26,12:56,90,146.33,1.17E-04,3.95E-03,3.91E-03,1,,,,,,
22/2/17,8,2,18,2,2,24,ld0013,tc0021,R,23,18.193,19.226,11:27,12:57,90,146.33,NA,2.35E-03,2.69E-03,,,,,,,
22/2/17,8,2,19,2,2,24,ld0075,tc0145,S,23.5,18.129,19.145,11:28,12:58,90,146.33,9.49E-05,1.51E-03,1.41E-03,,,,,,,
22/2/17,8,2,20,2,2,24,ld0076,tc0150,T,24.5,18.580,19.870,11:29,12:59,90,146.33,6.47E-04,5.44E-03,6.43E-03,,,,,,,
22/2/17,8,2,21,2,2,24,ld0077,tc0151,U,25,18.363,19.647,11:30,13:00,90,146.33,1.33E-04,3.33E-03,3.52E-03,,,,,,,
23/2/17,8,2,1,1,1,30,ld0069,tc0142,A,23,18.050,19.343,07:34,09:04,90,146.33,2.23E-04,6.14E-03,6.24E-03,,,,,,,
23/2/17,8,2,2,1,1,30,ld0092,tc0212,B,23.5,18.073,19.376,07:35,09:05,90,146.33,6.42E-04,0.0090497,0.0089803,,FST1BL,,,,,
23/2/17,8,2,3,1,1,30,ld0153,tc0350,C,22.5,17.779,18.741,07:36,09:06,90,146.33,3.68E-04,3.42E-03,3.37E-03,,,,,,,
23/2/17,8,2,4,1,1,30,ld0006,tc0010,D,23,18.180,19.182,07:37,09:07,90,146.33,2.78E-04,3.51E-03,3.57E-03,,,,,,,
23/2/17,8,2,5,1,1,30,ld0119,tc0252,E,25.5,18.294,19.474,07:38,09:08,90,146.33,4.48E-04,3.94E-03,4.91E-03,,,,,,,
23/2/17,8,2,6,1,1,30,ld0043,tc0104,F,NA,NA,NA,NA,NA,NA,146.33,NA,NA,NA,,,,,,,
23/2/17,8,2,7,1,1,30,ld0111,tc0242,G,22.5,17.734,18.745,07:39,09:09,90,146.33,NA,3.01E-03,2.90E-03,,,,BadS1,,,
23/2/17,8,2,8,1,1,30,ld0115,tc0244,H,24,18.422,19.562,07:40,09:10,90,146.33,4.28E-04,5.37E-03,5.66E-03,,,,,,,
23/2/17,8,2,9,1,1,30,ld0128,tc0305,I,23,18.391,19.487,07:41,09:11,90,146.33,1.53E-04,2.55E-03,2.92E-03,,,,,,,
23/2/17,8,2,10,1,1,30,ld0107,tc0232,J,22.5,18.207,19.432,07:42,09:12,90,146.33,2.09E-04,4.04E-03,4.66E-03,1,,,,,,
23/2/17,8,2,11,2,1,32,ld0171,tc0311,K,23,17.858,18.940,08:34,10:04,90,146.33,9.33E-04,3.94E-03,3.30E-03,,,,,,,
23/2/17,8,2,12,2,1,32,ld0065,tc0134,L,23.5,17.835,18.923,08:35,10:05,90,146.33,NA,5.43E-03,6.11E-03,,,,,,,
23/2/17,8,2,13,2,1,32,ld0175,tc0234,M,23,18.525,19.797,08:36,10:06,90,146.33,5.13E-04,3.60E-03,3.66E-03,,,,,,,
23/2/17,8,2,14,2,1,32,ld0138,tc0323,N,23.5,18.658,19.682,08:37,10:07,90,146.33,4.29E-04,3.66E-03,4.22E-03,,,,,,,
23/2/17,8,2,15,2,1,32,ld0137,tc0322,O,23,17.622,18.896,08:38,10:08,90,146.33,4.00E-04,5.04E-03,4.74E-03,,,,,,,
23/2/17,8,2,16,2,1,32,ld0143,tc0333,P,23,18.396,19.556,08:39,10:09,90,146.33,4.91E-04,5.35E-03,5.29E-03,,,,,,,
23/2/17,8,2,17,2,1,32,ld0104,tc0225,Q,24.5,18.094,19.302,08:40,10:10,90,146.33,6.59E-04,6.61E-03,7.12E-03,,,,,,,
23/2/17,8,2,18,2,1,32,ld0013,tc0021,R,23.5,18.198,19.225,08:41,10:11,90,146.33,NA,5.00E-03,4.22E-03,,,,,,,
23/2/17,8,2,19,2,1,32,ld0075,tc0145,S,22.5,18.140,19.119,08:42,10:12,90,146.33,1.18E-04,3.58E-03,3.44E-03,,,,,,,
23/2/17,8,2,20,2,1,32,ld0076,tc0150,T,22.5,18.588,19.856,08:43,10:13,90,146.33,1.01E-03,6.26E-03,6.56E-03,1,,,,,,
23/2/17,8,2,21,2,1,32,ld0077,tc0151,U,25.5,18.351,19.623,08:44,10:14,90,146.33,2.70E-04,4.09E-03,4.32E-03,,,,,,,
23/2/17,8,2,1,1,2,28,ld0069,tc0142,A,23,18.050,19.343,10:24,11:54,90,146.33,3.82E-04,5.60E-03,6.05E-03,,,,,,,
23/2/17,8,2,2,1,2,28,ld0092,tc0212,B,23.5,18.073,19.376,10:25,11:55,90,146.33,4.93E-04,0.0081602,0.0087313,,FST1BL,,,,,
23/2/17,8,2,3,1,2,28,ld0153,tc0350,C,22.5,17.779,18.741,10:26,11:56,90,146.33,6.37E-04,4.46E-03,4.64E-03,,,,,,,
23/2/17,8,2,4,1,2,28,ld0006,tc0010,D,23,18.180,19.182,10:27,11:57,90,146.33,4.78E-04,3.16E-03,3.21E-03,,,,,,,
23/2/17,8,2,5,1,2,28,ld0119,tc0252,E,25.5,18.294,19.474,10:28,11:58,90,146.33,6.75E-04,4.23E-03,4.10E-03,,,,,,,
23/2/17,8,2,6,1,2,28,ld0043,tc0104,F,NA,NA,NA,NA,NA,NA,146.33,NA,NA,NA,,,,,,,
23/2/17,8,2,7,1,2,28,ld0111,tc0242,G,22.5,17.734,18.745,10:29,11:59,90,146.33,2.60E-04,2.78E-03,2.01E-03,,,,,,,
23/2/17,8,2,8,1,2,28,ld0115,tc0244,H,24,18.422,19.562,10:30,12:00,90,146.33,4.15E-04,4.26E-03,4.02E-03,,,,,,,
23/2/17,8,2,9,1,2,28,ld0128,tc0305,I,23,18.391,19.487,10:31,12:01,90,146.33,2.48E-04,2.67E-03,2.77E-03,,,,,,,
23/2/17,8,2,10,1,2,28,ld0107,tc0232,J,22.5,18.207,19.432,10:32,12:02,90,146.33,4.15E-04,5.61E-03,5.82E-03,1,,,,,,
23/2/17,8,2,11,2,2,22,ld0171,tc0311,K,23,17.858,18.940,11:26,12:56,90,146.33,1.80E-04,2.11E-03,2.00E-03,,,,,,,
23/2/17,8,2,12,2,2,22,ld0065,tc0134,L,23.5,17.835,18.923,11:27,12:57,90,146.33,5.01E-05,2.32E-03,2.24E-03,,,,,,,
23/2/17,8,2,13,2,2,22,ld0175,tc0234,M,23,18.525,19.797,11:28,12:58,90,146.33,4.74E-04,2.84E-03,2.98E-03,,,,,,,
23/2/17,8,2,14,2,2,22,ld0138,tc0323,N,23.5,18.658,19.682,11:29,12:59,90,146.33,3.98E-04,1.48E-03,1.84E-03,,,,,,,
23/2/17,8,2,15,2,2,22,ld0137,tc0322,O,23,17.622,18.896,11:30,13:00,90,146.33,3.40E-04,4.61E-03,4.42E-03,,,,,,,
23/2/17,8,2,16,2,2,22,ld0143,tc0333,P,23,18.396,19.556,11:31,13:01,90,146.33,2.93E-04,1.57E-03,1.70E-03,,,,,,,
23/2/17,8,2,17,2,2,22,ld0104,tc0225,Q,24.5,18.094,19.302,11:32,13:02,90,146.33,5.07E-04,2.43E-03,2.53E-03,,,,,,,
23/2/17,8,2,18,2,2,22,ld0013,tc0021,R,23.5,18.198,19.225,11:33,13:03,90,146.33,2.69E-04,2.91E-03,3.32E-03,,,,,,,
23/2/17,8,2,19,2,2,22,ld0075,tc0145,S,22.5,18.140,19.119,11:34,13:04,90,146.33,4.21E-04,8.49E-04,1.47E-03,,,,,,,
23/2/17,8,2,20,2,2,22,ld0076,tc0150,T,22.5,18.588,19.856,11:35,13:05,90,146.33,1.28E-03,5.82E-03,6.16E-03,1,,,,,,
23/2/17,8,2,21,2,2,22,ld0077,tc0151,U,25.5,18.351,19.623,11:36,13:06,90,146.33,3.23E-04,2.35E-03,3.53E-03,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,
2/3/17,9,1,1,1,1,28,ld0011,tc0015,A,23,18.069,19.172,07:32,09:02,90,146.33,NA,2.99E-03,3.35E-03,,,BadT2S1,,,,
2/3/17,9,1,2,1,1,28,ld0105,tc0230,B,24,18.064,19.253,07:33,09:03,90,146.33,1.42E-04,3.93E-03,3.34E-03,,,,,,,
2/3/17,9,1,3,1,1,28,ld0142,tc0331,C,23,17.779,18.794,07:34,09:04,90,146.33,1.43E-04,2.61E-03,2.60E-03,,,"BadT1BL, MessyT2",,,,
2/3/17,9,1,4,1,1,28,ld0042,tc0103,D,23,18.173,19.417,07:35,09:05,90,146.33,1.70E-04,3.91E-03,3.71E-03,,,,,,,
2/3/17,9,1,5,1,1,28,ld0049,tc01(12)0,E,23.5,18.308,19.571,07:36,09:06,90,146.33,1.00E-04,2.96E-03,2.19E-03,,,,,,,
2/3/17,9,1,6,1,1,28,ld0154,tc02(A)0,F,23,18.675,18.840,07:37,09:07,90,146.33,9.33E-05,3.24E-03,3.49E-03,,,,,,,
2/3/17,9,1,7,1,1,28,ld0133,tc0314,G,23,17.710,18.807,07:38,09:08,90,146.33,1.44E-04,3.16E-03,2.96E-03,,,,,,,
2/3/17,9,1,8,1,1,28,ld0089,tc0204,H,26,18.395,19.497,07:39,09:09,90,146.33,NA,3.97E-03,4.08E-03,1,,,,,,
2/3/17,9,1,9,1,1,28,ld0002,tc0002,I,23.5,18.404,19.445,07:40,09:10,90,146.33,NA,0.0093179,0.0093543,,,,,,,
2/3/17,9,1,10,1,1,28,ld0170,tc0415,J,23,18.227,19.351,07:41,09:11,90,146.33,NA,3.71E-03,3.80E-03,,,,,,,
2/3/17,9,1,11,2,1,28,ld0155,tc1342,K,23,17.846,18.628,08:32,10:02,90,146.33,NA,4.75E-03,4.48E-03,,,,,,,
2/3/17,9,1,12,2,1,28,ld0051,tc0140,L,24,17.817,18.962,08:33,10:03,90,146.33,2.70E-04,6.24E-03,6.06E-03,,,,,,,
2/3/17,9,1,13,2,1,28,ld0118,tc0251,M,23,18.500,19.759,08:34,10:04,90,146.33,2.76E-04,4.00E-03,3.85E-03,,,,,,,
2/3/17,9,1,14,2,1,28,ld0140,tc0325,N,25,18.661,19.674,08:35,10:05,90,146.33,8.67E-05,2.84E-03,3.29E-03,,,,,,,
