"id","date","samp_period","series","batch","incb_temp","log.temp","log.prior_temp","orig_lizmass","log.mass","z.log.mass","orig_co2_pmin","log.co2pmin","log.temp_22cen","log.temp_24cen","log.temp_26cen","log.temp_28cen","log.temp_30cen","log.temp_32cen"
"ld0043","24/12/2016",3,"ld0043_3",2,24,3.17805383034795,3.19867311755068,1.065,0.0629747991613884,-0.89027313163634,0.003542231,-5.64299852435675,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0069","24/12/2016",3,"ld0069_3",2,24,3.17805383034795,3.23867845216438,1.318,0.276115436080316,0.959295442742311,0.003091465,-5.77911019039477,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0076","24/12/2016",3,"ld0076_3",2,24,3.17805383034795,3.25809653802148,1.294,0.257738196078709,0.799823433640101,0.003329382,-5.70496857779851,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0092","24/12/2016",3,"ld0092_3",2,24,3.17805383034795,3.17805383034795,1.338,0.291175961706037,1.08998602954746,0.00832093,-4.78898125154966,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0111","24/12/2016",3,"ld0111_3",2,24,3.17805383034795,3.23867845216438,1.095,0.0907543632684641,-0.649210659809684,0.004165531,-5.48091152049322,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0128","24/12/2016",3,"ld0128_3",2,24,3.17805383034795,3.2188758248682,1.126,0.118671529717499,-0.406954117386605,0.002242595,-6.10012160149496,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0138","24/12/2016",3,"ld0138_3",2,24,3.17805383034795,3.25809653802148,1.041,0.0401817896328318,-1.08806382396484,0.002615202,-5.9464139377947,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0153","24/12/2016",3,"ld0153_3",2,24,3.17805383034795,3.17805383034795,0.926,-0.0768810443359576,-2.10389891794898,0.002778832,-5.88572458344965,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0171","24/12/2016",3,"ld0171_3",2,24,3.17805383034795,3.19867311755068,1.197,0.179818426575836,0.12365975561675,0.004060534,-5.50644078692383,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0006","25/12/2016",3,"ld0006_3",2,28,3.3322045101752,3.09104245335832,1.018,0.017839918128331,-1.28193967994836,0.010962983,-4.51323086296137,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0043","25/12/2016",3,"ld0043_3",2,28,3.3322045101752,3.09104245335832,1.071,0.0685927914656117,-0.841521930705356,0.004664428,-5.36779006742041,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0069","25/12/2016",3,"ld0069_3",2,28,3.3322045101752,3.09104245335832,1.294,0.257738196078709,0.799823433640101,0.005657998,-5.17468515958462,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0076","25/12/2016",3,"ld0076_3",2,28,3.3322045101752,3.09104245335832,1.26,0.231111720963387,0.568767111712586,0.00522252,-5.25477523495735,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0092","25/12/2016",3,"ld0092_3",2,28,3.3322045101752,3.09104245335832,1.301,0.263133199530368,0.846639606225008,0.011999377,-4.42290054720852,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0111","25/12/2016",3,"ld0111_3",2,28,3.3322045101752,3.09104245335832,1.087,0.0834216081390724,-0.712842042576433,0.005953367,-5.1237983371227,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0128","25/12/2016",3,"ld0128_3",2,28,3.3322045101752,3.09104245335832,1.109,0.10345870836823,-0.5389662794125,0.005389313,-5.22333736044075,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0138","25/12/2016",3,"ld0138_3",2,28,3.3322045101752,3.09104245335832,1.042,0.0411419433311752,-1.07973190691373,0.004541057,-5.39459547464385,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0153","25/12/2016",3,"ld0153_3",2,28,3.3322045101752,3.09104245335832,0.93,-0.0725706928348354,-2.06649501977055,0.005557511,-5.19260493282064,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0171","25/12/2016",3,"ld0171_3",2,28,3.3322045101752,3.09104245335832,1.171,0.15785808461558,-0.0669053048965469,0.006253003,-5.07469345062738,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0013","4/1/2017",4,"ld0013_4",2,24,3.17805383034795,3.19867311755068,1.016,0.0158733491562902,-1.299004957704,0.0044789,-5.40837779841836,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0043","4/1/2017",4,"ld0043_4",2,24,3.17805383034795,3.17805383034795,1.092,0.0880108773227134,-0.673017782950825,0.01019248,-4.58610508549992,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0069","4/1/2017",4,"ld0069_4",2,24,3.17805383034795,3.15700042115011,1.392,0.330741561912228,1.43332408007434,0.003211182,-5.74111618531908,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0076","4/1/2017",4,"ld0076_4",2,24,3.17805383034795,3.15700042115011,1.337,0.290428298119806,1.08349803601751,0.005050855,-5.28819774309498,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0077","4/1/2017",4,"ld0077_4",2,24,3.17805383034795,3.17805383034795,1.336,0.289680075114454,1.07700518802132,0.00343958,-5.67240590807405,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0092","4/1/2017",4,"ld0092_4",2,24,3.17805383034795,3.17805383034795,1.366,0.311886761148598,1.26970794627323,0.013222166,-4.32586061531671,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0115","4/1/2017",4,"ld0115_4",2,24,3.17805383034795,3.17805383034795,1.31,0.27002713721306,0.906463066809307,0.005040251,-5.29029939655162,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0119","4/1/2017",4,"ld0119_4",2,24,3.17805383034795,3.15700042115011,1.161,0.149281702715754,-0.141328496424409,0.006232589,-5.07796346268456,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0143","4/1/2017",4,"ld0143_4",2,24,3.17805383034795,3.13549421592915,1.257,0.22872792960811,0.548081307061117,0.002533198,-5.97827274283755,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0013","5/1/2017",4,"ld0013_4",2,26,3.25809653802148,3.17805383034795,0.977,-0.0232686269393543,-1.63866692912394,0.003977241,-5.52716691615156,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0043","5/1/2017",4,"ld0043_4",2,26,3.25809653802148,3.17805383034795,1.036,0.0353671438372913,-1.12984383217408,0.003777644,-5.57865474409391,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0069","5/1/2017",4,"ld0069_4",2,26,3.25809653802148,3.17805383034795,1.34,0.29266961396282,1.10294748220676,0.00334911,-5.69906064008391,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0076","5/1/2017",4,"ld0076_4",2,26,3.25809653802148,3.17805383034795,1.334,0.288181947493432,1.06400489953431,0.007372489,-4.90999990930715,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0077","5/1/2017",4,"ld0077_4",2,26,3.25809653802148,3.17805383034795,1.311,0.270790204781563,0.91308473133669,0.00463094,-5.37499540773243,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0092","5/1/2017",4,"ld0092_4",2,26,3.25809653802148,3.17805383034795,1.353,0.302324349188651,1.18672829062404,0.012962362,-4.34570535157766,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0115","5/1/2017",4,"ld0115_4",2,26,3.25809653802148,3.17805383034795,1.312,0.271552690521897,0.91970134693905,0.005810282,-5.14812617229104,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0119","5/1/2017",4,"ld0119_4",2,26,3.25809653802148,3.17805383034795,1.169,0.156148682489931,-0.0817389682386478,0.005291925,-5.24157320516546,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0143","5/1/2017",4,"ld0143_4",2,26,3.25809653802148,3.17805383034795,1.244,0.218331994316988,0.457868593550985,0.003694113,-5.60101480752677,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0171","5/1/2017",4,"ld0171_4",2,26,3.25809653802148,3.17805383034795,1.171,0.15785808461558,-0.0669053048965469,0.005578253,-5.18887963404673,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0013","6/1/2017",4,"ld0013_4",2,32,3.46573590279973,3.19867311755068,0.974,-0.026343975339602,-1.66535385208048,0.006381128,-5.05441039474532,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0043","6/1/2017",4,"ld0043_4",2,32,3.46573590279973,3.19867311755068,1.013,0.0129162252665462,-1.32466596489661,0.00589987,-5.13282496221152,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0069","6/1/2017",4,"ld0069_4",2,32,3.46573590279973,3.17805383034795,1.333,0.287432041196572,1.05749744445464,0.010929552,-4.51628496573985,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0076","6/1/2017",4,"ld0076_4",2,32,3.46573590279973,3.19867311755068,1.313,0.272314595320659,0.926312921309986,0.012069876,-4.41704251733061,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0077","6/1/2017",4,"ld0077_4",2,32,3.46573590279973,3.2188758248682,1.322,0.279145741429495,0.985591496022592,0.006021054,-5.11249295193018,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0092","6/1/2017",4,"ld0092_4",2,32,3.46573590279973,3.17805383034795,1.338,0.291175961706037,1.08998602954746,0.017031939,-4.07266493289103,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0115","6/1/2017",4,"ld0115_4",2,32,3.46573590279973,3.2188758248682,1.305,0.266203040774657,0.873278739784166,0.010491753,-4.55716575900071,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0119","6/1/2017",4,"ld0119_4",2,32,3.46573590279973,3.15700042115011,1.148,0.138021297897375,-0.239042809320918,0.00591536,-5.13020292118911,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0171","6/1/2017",4,"ld0171_4",2,32,3.46573590279973,3.27714473299218,1.118,0.111541374732908,-0.468827398711954,0.005897841,-5.13316892724338,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0013","4/1/2017",4,"ld0013_4",2,28,3.3322045101752,3.25809653802148,1.016,0.0158733491562902,-1.299004957704,0.007122001,-4.94456655371656,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0043","4/1/2017",4,"ld0043_4",2,28,3.3322045101752,3.25809653802148,1.092,0.0880108773227134,-0.673017782950825,0.008956343,-4.71539328263152,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0069","4/1/2017",4,"ld0069_4",2,28,3.3322045101752,3.25809653802148,1.392,0.330741561912228,1.43332408007434,0.006151813,-5.09100844385977,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0076","4/1/2017",4,"ld0076_4",2,28,3.3322045101752,3.25809653802148,1.337,0.290428298119806,1.08349803601751,0.009512178,-4.65518240656437,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0077","4/1/2017",4,"ld0077_4",2,28,3.3322045101752,3.25809653802148,1.336,0.289680075114454,1.07700518802132,0.006382958,-5.05412365270793,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0092","4/1/2017",4,"ld0092_4",2,28,3.3322045101752,3.25809653802148,1.366,0.311886761148598,1.26970794627323,0.015976644,-4.13662737321537,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0115","4/1/2017",4,"ld0115_4",2,28,3.3322045101752,3.25809653802148,1.31,0.27002713721306,0.906463066809307,0.013386635,-4.31349845780742,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0119","4/1/2017",4,"ld0119_4",2,28,3.3322045101752,3.25809653802148,1.161,0.149281702715754,-0.141328496424409,0.009097257,-4.69978233946948,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0143","4/1/2017",4,"ld0143_4",2,28,3.3322045101752,3.25809653802148,1.257,0.22872792960811,0.548081307061117,0.006013356,-5.11377228362154,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0013","5/1/2017",4,"ld0013_4",2,22,3.09104245335832,3.19867311755068,0.977,-0.0232686269393543,-1.63866692912394,0.003007192,-5.80674852599983,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0043","5/1/2017",4,"ld0043_4",2,22,3.09104245335832,3.23867845216438,1.036,0.0353671438372913,-1.12984383217408,0.003357906,-5.69643771357148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0069","5/1/2017",4,"ld0069_4",2,22,3.09104245335832,3.17805383034795,1.34,0.29266961396282,1.10294748220676,0.00388251,-5.55127342728474,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0076","5/1/2017",4,"ld0076_4",2,22,3.09104245335832,3.17805383034795,1.334,0.288181947493432,1.06400489953431,0.01014972,-4.59030916008174,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0077","5/1/2017",4,"ld0077_4",2,22,3.09104245335832,3.19867311755068,1.311,0.270790204781563,0.91308473133669,0.003288709,-5.71726019243017,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0092","5/1/2017",4,"ld0092_4",2,22,3.09104245335832,3.19867311755068,1.353,0.302324349188651,1.18672829062404,0.007213411,-4.93181334663196,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0115","5/1/2017",4,"ld0115_4",2,22,3.09104245335832,3.19867311755068,1.312,0.271552690521897,0.91970134693905,0.004146559,-5.48547644530653,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0119","5/1/2017",4,"ld0119_4",2,22,3.09104245335832,3.15700042115011,1.169,0.156148682489931,-0.0817389682386478,0.005032248,-5.29188847621975,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0143","5/1/2017",4,"ld0143_4",2,22,3.09104245335832,3.17805383034795,1.244,0.218331994316988,0.457868593550985,0.002707209,-5.91183706408981,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0171","5/1/2017",4,"ld0171_4",2,22,3.09104245335832,3.29583686600433,1.171,0.15785808461558,-0.0669053048965469,0.004588637,-5.3841722488991,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0013","6/1/2017",4,"ld0013_4",2,30,3.40119738166216,3.46573590279973,0.974,-0.026343975339602,-1.66535385208048,0.005626892,-5.18019803189095,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0043","6/1/2017",4,"ld0043_4",2,30,3.40119738166216,3.46573590279973,1.013,0.0129162252665462,-1.32466596489661,0.005652831,-5.17559879736651,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0069","6/1/2017",4,"ld0069_4",2,30,3.40119738166216,3.46573590279973,1.333,0.287432041196572,1.05749744445464,0.013998333,-4.26881702788502,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0076","6/1/2017",4,"ld0076_4",2,30,3.40119738166216,3.46573590279973,1.313,0.272314595320659,0.926312921309986,0.014127684,-4.25961900230159,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0077","6/1/2017",4,"ld0077_4",2,30,3.40119738166216,3.46573590279973,1.322,0.279145741429495,0.985591496022592,0.006176689,-5.08697291160129,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0092","6/1/2017",4,"ld0092_4",2,30,3.40119738166216,3.46573590279973,1.338,0.291175961706037,1.08998602954746,0.015389068,-4.17409789176953,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0115","6/1/2017",4,"ld0115_4",2,30,3.40119738166216,3.46573590279973,1.305,0.266203040774657,0.873278739784166,0.013030657,-4.34045046701369,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0119","6/1/2017",4,"ld0119_4",2,30,3.40119738166216,3.46573590279973,1.148,0.138021297897375,-0.239042809320918,0.005950849,-5.12422138052809,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0171","6/1/2017",4,"ld0171_4",2,30,3.40119738166216,3.46573590279973,1.118,0.111541374732908,-0.468827398711954,0.005448677,-5.21238245206967,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0006","16/1/2017",5,"ld0006_5",2,22,3.09104245335832,3.15700042115011,1.111,0.105260510657493,-0.523330796007559,0.003032045,-5.79851796962349,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0013","16/1/2017",5,"ld0013_5",2,22,3.09104245335832,3.13549421592915,1.063,0.0610950993598108,-0.906584585578303,0.002969194,-5.81946474346925,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0043","16/1/2017",5,"ld0043_5",2,22,3.09104245335832,3.19867311755068,1.09,0.0861776962410524,-0.68892556181833,0.002565907,-5.96544325662554,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0076","16/1/2017",5,"ld0076_5",2,22,3.09104245335832,3.2188758248682,1.348,0.298622012490115,1.15460055699066,0.003125168,-5.76826723723879,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0092","16/1/2017",5,"ld0092_5",2,22,3.09104245335832,3.15700042115011,1.401,0.33718626735487,1.48924924211827,0.003819684,-5.56758758229844,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0111","16/1/2017",5,"ld0111_5",2,22,3.09104245335832,3.17805383034795,1.125,0.117783035656383,-0.414664194252828,0.002562629,-5.96672159432129,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0115","16/1/2017",5,"ld0115_5",2,22,3.09104245335832,3.13549421592915,1.324,0.280657457514817,0.998709701003173,0.004413919,-5.42299232201828,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0119","16/1/2017",5,"ld0119_5",2,22,3.09104245335832,3.17805383034795,1.236,0.211880359035499,0.401883296507264,0.003369405,-5.69301910806954,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0153","16/1/2017",5,"ld0153_5",2,22,3.09104245335832,3.17805383034795,0.987,-0.0130852395486555,-1.55029864060407,0.002987606,-5.8132828811824,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0006","17/1/2017",5,"ld0006_5",2,28,3.3322045101752,3.09104245335832,1.109,0.10345870836823,-0.5389662794125,0.005134369,-5.27179832533336,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0013","17/1/2017",5,"ld0013_5",2,28,3.3322045101752,3.09104245335832,1.041,0.0401817896328318,-1.08806382396484,0.00523679,-5.25204656378227,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0043","17/1/2017",5,"ld0043_5",2,28,3.3322045101752,3.09104245335832,1.074,0.071389996086673,-0.817248653502053,0.004444834,-5.41601275604546,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0076","17/1/2017",5,"ld0076_5",2,28,3.3322045101752,3.09104245335832,1.341,0.293415604299541,1.1094209557946,0.006540615,-5.02972408123695,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0092","17/1/2017",5,"ld0092_5",2,28,3.3322045101752,3.09104245335832,1.408,0.342170257735851,1.53249877030267,0.010117166,-4.5935216938669,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0107","17/1/2017",5,"ld0107_5",2,28,3.3322045101752,3.09104245335832,1.216,0.195566783543975,0.260319130231674,0.004721042,-5.35572574103731,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0111","17/1/2017",5,"ld0111_5",2,28,3.3322045101752,3.09104245335832,1.1,0.0953101798043249,-0.609676691922707,0.004317002,-5.44519409912422,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0115","17/1/2017",5,"ld0115_5",2,28,3.3322045101752,3.09104245335832,1.308,0.268499253035007,0.893204560116881,0.006374593,-5.05543503311296,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0119","17/1/2017",5,"ld0119_5",2,28,3.3322045101752,3.09104245335832,1.204,0.185649346886629,0.174258679981658,0.00509876,-5.27875790606941,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0153","17/1/2017",5,"ld0153_5",2,28,3.3322045101752,3.09104245335832,0.962,-0.0387408283164306,-1.77292991086769,0.004089473,-5.49933916808516,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0006","18/1/2017",5,"ld0006_5",2,26,3.25809653802148,3.09104245335832,1.086,0.0825012215117438,-0.720828873275605,0.010796471,-4.52853595750866,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0013","18/1/2017",5,"ld0013_5",2,26,3.25809653802148,3.11351530921037,1.049,0.0478373294141601,-1.02163141574774,0.004188936,-5.47530851524328,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0043","18/1/2017",5,"ld0043_5",2,26,3.25809653802148,3.15700042115011,1.072,0.0695260626486103,-0.833423291814153,0.003308654,-5.71121381882196,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0076","18/1/2017",5,"ld0076_5",2,26,3.25809653802148,3.19867311755068,1.307,0.267734434642085,0.886567702476291,0.004125099,-5.49066525948349,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0092","18/1/2017",5,"ld0092_5",2,26,3.25809653802148,3.13549421592915,1.39,0.3293037471426,1.42084716787156,0.005477122,-5.20717549846059,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0107","18/1/2017",5,"ld0107_5",2,26,3.25809653802148,3.13549421592915,1.249,0.222343231143441,0.492676867026398,0.003240142,-5.73213812297779,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0111","18/1/2017",5,"ld0111_5",2,26,3.25809653802148,3.29583686600433,1.094,0.0898407039997895,-0.657139112569601,0.002646523,-5.9345085759804,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0115","18/1/2017",5,"ld0115_5",2,26,3.25809653802148,3.13549421592915,1.277,0.244513577050402,0.685064276885822,0.00515744,-5.26731494662992,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0119","18/1/2017",5,"ld0119_5",2,26,3.25809653802148,3.13549421592915,1.211,0.191446464570955,0.224564275601055,0.003482856,-5.6599026321222,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0153","18/1/2017",5,"ld0153_5",2,26,3.25809653802148,3.13549421592915,0.96,-0.0408219945202552,-1.79098962798357,0.004151121,-5.48437686073357,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
